"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Acadm",8.15023570936766e-21,0.12776319212363,0.146,0.157,2.80319206987991e-16
"Tfec",8.34662255315215e-21,-2.13276839224235,0.002,0.016,2.87073736093115e-16
"Ankrd27",8.63663442019839e-21,-0.388618096046389,0.056,0.089,2.97048404248304e-16
"Yeats2",8.6821100293285e-21,0.207453847236466,0.034,0.044,2.98612492348725e-16
"Rbis",9.11912767628759e-21,-0.429202597176017,0.013,0.029,3.13643277298235e-16
"Adsl",9.19582955431096e-21,-4.28303307370651,0.001,0.016,3.16281361690971e-16
"Apoo",9.2482687887303e-21,-5.87926163738449,0,0.014,3.1808495671959e-16
"Mfsd6",9.54392151945781e-21,0.307600455340953,0.341,0.303,3.28253636740232e-16
"Htt",1.03262041089854e-20,-0.169193033629695,0.038,0.059,3.55159464124443e-16
"Slc45a4",1.04239836206341e-20,-0.379127442065118,0.052,0.083,3.58522492648091e-16
"Zcchc10",1.04378966062313e-20,-0.603579830941987,0.014,0.032,3.5900101587472e-16
"Nln",1.04694282311039e-20,-0.516365748519663,0.029,0.055,3.60085514580588e-16
"Rps6kb2",1.06132755727167e-20,-0.154755092836596,0.068,0.095,3.65033000048017e-16
"Abcf2",1.11041091798823e-20,-0.727992780830736,0.014,0.034,3.8191473113287e-16
"Rnf125",1.16267573286865e-20,-0.133247552934126,0.06,0.084,3.99890691562843e-16
"Suv39h2",1.17508801977789e-20,-7.00120610542262,0,0.012,4.04159773522409e-16
"Ubr3",1.18528984176238e-20,0.103159849107201,0.14,0.154,4.07668588175754e-16
"Cog4",1.21511964067895e-20,-0.113268013617908,0.071,0.096,4.17928249215117e-16
"Bet1",1.23645010728296e-20,0.425435043275432,0.046,0.049,4.25264649898902e-16
"Ifih1",1.23727313761471e-20,-0.282951676508636,0.082,0.118,4.25547722951205e-16
"Wdr36",1.25506902076236e-20,-4.18927916435085,0,0.014,4.31668439001006e-16
"Cactin",1.26359767444759e-20,-0.337043369614237,0.026,0.047,4.34601784149505e-16
"Cox15",1.30924851818608e-20,-0.211996020112315,0.035,0.056,4.50302935344919e-16
"Klhl18",1.31089867853195e-20,-0.13746236356224,0.167,0.207,4.5087049149428e-16
"Sap30l",1.31623338691787e-20,0.222808794764649,0.065,0.074,4.52705311096532e-16
"Klhl24",1.37717903353565e-20,0.22443736554479,0.444,0.415,4.7366695679425e-16
"P2ry1",1.41082197465919e-20,-0.179867001410394,0.05,0.074,4.85238109964283e-16
"Ints3",1.45156564570498e-20,0.154931833802052,0.045,0.056,4.99251488183772e-16
"Bloc1s2",1.45934478579982e-20,-0.190749840213323,0.13,0.171,5.01927045627991e-16
"Mtr",1.4639164138031e-20,-0.290491830674363,0.011,0.025,5.03499411363437e-16
"Adtrp",1.46418841308772e-20,0.179041589433457,0.067,0.076,5.03592962797391e-16
"Vgll4",1.4949334420629e-20,0.171424309364197,0.094,0.105,5.14167408063114e-16
"Atp5g3",1.51690136467572e-20,-0.137465848994226,0.389,0.456,5.21723055366569e-16
"Dxo",1.529453356361e-20,-0.25960938255884,0.037,0.061,5.26040187386802e-16
"Gm47283",1.5374145036164e-20,-1.13209999712689,0.009,0.029,5.28778344373824e-16
"Aff2",1.54745553948323e-20,-0.173498025067033,0.078,0.108,5.32231858249862e-16
"Gab3",1.55436931021289e-20,0.303300526796152,0.128,0.126,5.3460978055462e-16
"Btf3l4",1.57032274573666e-20,-0.500246125466207,0.024,0.047,5.40096805168665e-16
"Mob2",1.58358947574809e-20,0.100889402871552,0.045,0.059,5.44659764288798e-16
"Donson",1.62262479320225e-20,-0.565018464759892,0.015,0.034,5.5808557137398e-16
"Prkce",1.62677656649746e-20,-0.520011683656707,0.022,0.045,5.59513532281138e-16
"Nxpe2",1.64692151134397e-20,-2.1177959231048,0.001,0.015,5.66442184611645e-16
"Sdccag8",1.66680930331993e-20,0.139675545964966,0.113,0.125,5.73282391783856e-16
"Thumpd3",1.68471956403957e-20,-1.07247627412282,0.017,0.045,5.79442446855769e-16
"Orc5",1.7321683158818e-20,-0.476699766590866,0.016,0.034,5.95761970564387e-16
"Ccdc61",1.78835720038265e-20,-0.614515398363883,0.015,0.035,6.1508757549961e-16
"Park7",1.82750275928604e-20,-0.403357521694653,0.024,0.045,6.2855129902884e-16
"Ctps",1.89118616899621e-20,-5.13806758480166,0,0.015,6.50454570964555e-16
"Gm10086",1.94683792794193e-20,-0.346276644421835,0.029,0.051,6.69595436936348e-16
"Etfb",1.96657180612196e-20,-0.288564824556787,0.007,0.018,6.76382706997588e-16
"Prss16",2.0055995930347e-20,0.262789805544995,0.052,0.058,6.89805924028354e-16
"Ctbs",2.0119939422955e-20,0.174909754892313,0.085,0.097,6.92005196513113e-16
"Gas5",2.01258770938931e-20,-0.461675679217011,0.027,0.051,6.9220941676736e-16
"Cnnm3",2.09413576126308e-20,0.177176441934101,0.064,0.075,7.20257053728823e-16
"Plcb1",2.10307140629078e-20,-0.169531983934053,0.037,0.058,7.23330379479651e-16
"Prr14l",2.16195875752793e-20,-0.16062132428005,0.072,0.1,7.43584095064155e-16
"Edc3",2.22666814146741e-20,-0.138281048114411,0.058,0.081,7.658402405763e-16
"Prrc1",2.24339155818328e-20,0.361100476719905,0.065,0.067,7.71592092521559e-16
"Caap1",2.27947271462041e-20,-0.206372172204235,0.057,0.084,7.84001845466544e-16
"Mfsd14a",2.28208027608143e-20,0.112022311996786,0.248,0.26,7.84898690155447e-16
"Kcnj2",2.33752965419977e-20,-0.241250753536136,0.176,0.23,8.03969949265469e-16
"Gm7072",2.37138470069572e-20,-0.596246985050712,0.022,0.045,8.15614053957285e-16
"Gna11",2.45849191851628e-20,-0.642177609075325,0.015,0.035,8.45573710454488e-16
"Zfp598",2.52116227685448e-20,-0.258732914882019,0.029,0.05,8.67128553501331e-16
"Pms2",2.58806441719084e-20,-1.28059326159129,0.004,0.017,8.90138875648616e-16
"4933434E20Rik",2.61501321394419e-20,-0.182196487767202,0.096,0.129,8.99407644803966e-16
"Iqsec1",2.61991019392955e-20,-0.122075138576398,0.258,0.307,9.01091912100131e-16
"Mak16",2.62150608013588e-20,-0.703609232162218,0.013,0.032,9.01640801201934e-16
"Coq10b",2.62284867737298e-20,0.162071223460556,0.075,0.088,9.02102574095662e-16
"Ccdc51",2.67676243310711e-20,-2.90355230888413,0.001,0.017,9.20645671242859e-16
"Sugp2",2.88902210923588e-20,-0.450459952705394,0.018,0.037,9.93650264250589e-16
"Phb",2.9225622732482e-20,-2.82994679665962,0.001,0.014,1.00518606826099e-15
"Icmt",3.02620144278513e-20,-0.27471364876957,0.038,0.06,1.04083172423152e-15
"Rttn",3.18634252537887e-20,-0.595192233182947,0.007,0.021,1.09591064817881e-15
"2310057M21Rik",3.26964552123321e-20,-0.280716458073302,0.007,0.017,1.12456188057295e-15
"Ccl9",3.50267499284099e-20,-4.69985283307045,0.001,0.015,1.20471003703773e-15
"Hyou1",3.701416706701e-20,0.928103990944829,0.051,0.035,1.27306526210274e-15
"Dram2",3.81671317345066e-20,0.288430167850937,0.161,0.155,1.31272032887662e-15
"Galnt4",3.83256532423661e-20,-0.480720545313756,0.034,0.061,1.31817251761794e-15
"Utp4",3.87362045023669e-20,-0.269572392559187,0.012,0.025,1.33229301765441e-15
"Fam219a",4.09755123340319e-20,-0.122024658250383,0.122,0.155,1.40931177121669e-15
"Cntd1",4.09934619956819e-20,-0.723071995260541,0.005,0.018,1.40992913187948e-15
"Tbc1d8b",4.17513338099294e-20,-0.779205129935885,0.014,0.036,1.43599537505871e-15
"Pole2",4.3910654973088e-20,-3.61617806514589,0,0.013,1.51026306714439e-15
"Zfp101",4.44329459590031e-20,-0.457404208132139,0.018,0.036,1.52822674331395e-15
"Ankrd10",4.46223517387561e-20,-3.00146725544573,0.001,0.016,1.53474116570278e-15
"Aldh4a1",4.4671633594206e-20,-0.377512225476997,0.081,0.12,1.53643616583912e-15
"2810006K23Rik",4.54567995705761e-20,-2.21319771475747,0.002,0.017,1.56344116443039e-15
"C1qtnf12",4.6974638442514e-20,-0.17675168923744,0.041,0.061,1.61564571459183e-15
"Usp33",4.72331837725846e-20,-0.29326458869793,0.081,0.116,1.62453812267428e-15
"Evi2",4.77998493319115e-20,0.110659581152315,0.169,0.184,1.64402801792176e-15
"Ftl1",4.81709356980544e-20,0.139414398565107,0.299,0.306,1.65679116239888e-15
"Bap1",4.83212981728966e-20,-0.224683794759013,0.05,0.074,1.66196272935861e-15
"Gm6133",4.83601155087379e-20,0.118722007154687,0.031,0.044,1.66329781280753e-15
"Blzf1",4.88745697537361e-20,-0.701678842022227,0.032,0.062,1.68099195211e-15
"Itprip",5.2414253204622e-20,0.199707644364835,0.146,0.151,1.80273582471977e-15
"Rnf113a1",5.53722149458442e-20,-0.584171665049298,0.024,0.047,1.90447196084737e-15
"Gatc",5.54869160151844e-20,-3.25971516589384,0.001,0.015,1.90841698942625e-15
"Polr2i",5.88122883685643e-20,-0.355060538486796,0.02,0.038,2.0227898461484e-15
"Gm20667",6.03571155626717e-20,-7.0081915725837,0,0.012,2.07592263266253e-15
"Rfk",6.17108539203563e-20,-0.281521722742099,0.06,0.091,2.12248310973673e-15
"Setdb2",6.21507442357975e-20,-0.433773418247104,0.013,0.029,2.13761269724602e-15
"Xpnpep3",6.84103061124489e-20,-0.208608008040378,0.046,0.071,2.35290406843157e-15
"Cmc1",6.84667253083105e-20,-1.75183510317738,0.004,0.02,2.35484455025403e-15
"Zfp143",6.87777461827636e-20,-0.186438835168824,0.069,0.096,2.36554180220997e-15
"Lrrc41",6.98008488510466e-20,-0.292727662363369,0.039,0.063,2.4007303953829e-15
"Fra10ac1",7.07670362954677e-20,-0.187869276381112,0.026,0.043,2.43396144634632e-15
"Rufy3",7.08080048944098e-20,-1.06224898996756,0.008,0.026,2.43537052033833e-15
"Slx4ip",7.33769720630434e-20,-0.286350276995487,0.043,0.067,2.52372757713632e-15
"Rps6ka2",7.47756248286173e-20,0.208961864905896,0.139,0.142,2.57183284035546e-15
"Rbm12",7.47894732281788e-20,0.162639429807283,0.043,0.052,2.57230914220998e-15
"Asrgl1",7.56211603230214e-20,-1.95654002795556,0.001,0.011,2.60091418815e-15
"Bud23",7.57482969683092e-20,-0.530356051258611,0.019,0.039,2.60528692592803e-15
"Ccdc127",7.70865739347912e-20,-0.109586948657885,0.022,0.037,2.65131562391321e-15
"Tomm5",7.85959777867777e-20,-0.312715942063384,0.024,0.043,2.70323005999843e-15
"Ercc6l2",8.02516940348251e-20,-0.927396273745115,0.006,0.021,2.76017676463377e-15
"Cfp",8.14918037086099e-20,0.194923417668997,0.443,0.42,2.80282909675393e-15
"Csnk1g3",8.36652758397995e-20,-0.143793813364018,0.075,0.102,2.87758349723406e-15
"Mycbp",8.38934528579804e-20,-0.102733926688702,0.023,0.038,2.88543141759738e-15
"Chml",8.73149897400863e-20,-2.57386675947257,0.001,0.016,3.00311175712053e-15
"Nbeal2",8.81989436157454e-20,0.152577360077201,0.175,0.186,3.03351446671995e-15
"Pomgnt1",8.8508212363506e-20,-3.09865790881187,0.002,0.018,3.04415145603043e-15
"Tagap1",9.04555722968901e-20,-2.52243737436082,0.001,0.014,3.11112895357924e-15
"Wdr62",9.1812151584674e-20,-1.40789694282345,0.002,0.015,3.15778714160328e-15
"Zfp511",9.67863454200557e-20,-0.459149845407909,0.018,0.036,3.32886956437739e-15
"Pip4k2c",9.85994932836591e-20,-0.191255472365046,0.074,0.103,3.39123097199817e-15
"Fam210a",9.95353093519442e-20,-2.28747492024458,0.002,0.018,3.42341742985077e-15
"2210016F16Rik",1.00605753985093e-19,-5.54275938229594,0,0.013,3.4602343025633e-15
"Gga2",1.03732457235025e-19,-3.34729253827328,0.001,0.014,3.56777413414144e-15
"Slc25a13",1.03851406935285e-19,-5.69961687408916,0,0.013,3.57186529013219e-15
"Bcl11a",1.04980145620934e-19,-0.138530753002092,0.024,0.04,3.61068712848639e-15
"Nedd4l",1.097679364889e-19,0.136088223897095,0.101,0.115,3.77535840759921e-15
"Tbc1d13",1.10396869848059e-19,-0.378898944167707,0.03,0.053,3.79698994155416e-15
"Psmg1",1.11293015669056e-19,-1.33181745339506,0.005,0.021,3.8278119809215e-15
"Taco1",1.14063526678264e-19,-0.39218898003662,0.024,0.044,3.92310093657222e-15
"Sugp1",1.15116044157979e-19,0.124759151770594,0.057,0.07,3.95930122276954e-15
"Lin37",1.15621490120051e-19,-0.261298804888883,0.041,0.064,3.97668553118904e-15
"Npepl1",1.24873373725966e-19,0.18252728576682,0.024,0.034,4.29489481593086e-15
"Dnajc12",1.2687460245223e-19,-1.4820028821929,0.004,0.019,4.36372507674199e-15
"Cnst",1.27209891332617e-19,-0.506813651831341,0.051,0.086,4.37525700249404e-15
"Farsa",1.2863725915097e-19,-1.01062021271875,0.009,0.028,4.42434989123847e-15
"Spout1",1.300656974396e-19,-5.80335605456275,0,0.013,4.47347959773759e-15
"Mfap1b",1.30320467518244e-19,-0.114437227151475,0.143,0.177,4.48224215982249e-15
"Cep95",1.42591424265917e-19,-0.127208847819366,0.073,0.099,4.90428944620197e-15
"Pttg1ip",1.45230042208306e-19,0.213193990953829,0.149,0.152,4.99504207171247e-15
"Commd4",1.52241682681075e-19,-0.193003406914056,0.041,0.062,5.2362004341329e-15
"Gclc",1.56759894788771e-19,-1.20248541375587,0.005,0.021,5.391599821365e-15
"Bloc1s6",1.56896300737758e-19,-0.146781021393913,0.063,0.087,5.39629136757446e-15
"Zfp35",1.59946527733034e-19,-0.561205024812023,0.018,0.04,5.50120087484996e-15
"Sh2d3c",1.61195319302463e-19,0.105175070117357,0.567,0.57,5.54415181208891e-15
"Ino80c",1.6498123767728e-19,0.202373670731335,0.061,0.07,5.67436468867236e-15
"Ruvbl1",1.67246285470003e-19,-2.78301695872844,0,0.011,5.75226874245529e-15
"Lclat1",1.70679692182254e-19,-0.41237863404885,0.034,0.058,5.87035733291645e-15
"Mitd1",1.73211958442127e-19,-0.139436358428498,0.057,0.08,5.95745209865853e-15
"Gm2788",1.74461924989473e-19,-1.24672125021503,0.004,0.017,6.00044344808792e-15
"D10Wsu102e",1.76569951352459e-19,-1.95106412062561,0.002,0.017,6.07294690681648e-15
"Cerk",1.77749616272278e-19,-0.234259940243123,0.038,0.06,6.11352030206872e-15
"Cep41",1.78134518279515e-19,-1.67478769987624,0.002,0.014,6.12675862170565e-15
"Gemin6",1.79676863813576e-19,-7.03783988139156,0,0.011,6.17980605400412e-15
"Gm49138",1.79676863813576e-19,-7.14902205346456,0,0.011,6.17980605400412e-15
"Acta2",1.8076693640996e-19,-0.731525896054451,0.083,0.138,6.21729801088415e-15
"Prcp",1.82504124499463e-19,-0.533590787048146,0.014,0.032,6.27704685803452e-15
"Piezo1",1.95817373451668e-19,-0.417413699553385,0.016,0.032,6.73494274249665e-15
"Clk3",1.98671945667e-19,-0.126305571405986,0.073,0.097,6.83312289927079e-15
"Tmem60",1.98684875461099e-19,-0.309841120591715,0.03,0.05,6.83356760660904e-15
"Ndst1",2.03079041469043e-19,0.214366377279906,0.53,0.49,6.98470055228625e-15
"Trappc9",2.09658093909638e-19,-0.378755944495624,0.093,0.136,7.2109804819281e-15
"Pithd1",2.10156588365245e-19,-0.125041376691897,0.055,0.077,7.22812570023424e-15
"Zfp512",2.16847499331767e-19,-0.351170464493444,0.035,0.058,7.45825289201678e-15
"Lyrm4",2.18202609106559e-19,-0.197351850114288,0.022,0.039,7.50486053761098e-15
"Fam216a",2.19691037967367e-19,-3.20374082990633,0,0.012,7.55605355984962e-15
"Nme6",2.28361417932334e-19,-0.44249802977249,0.018,0.036,7.8542626083647e-15
"Thoc2l",2.32377102611264e-19,-2.79174803364321,0.002,0.02,7.99237806721182e-15
"Sprtn",2.3753465738547e-19,-0.142026669381065,0.047,0.067,8.16976700611584e-15
"Med23",2.37851926051447e-19,0.205722743002117,0.034,0.042,8.18067914461348e-15
"Vrk2",2.43074362251901e-19,-0.110888122482299,0.077,0.102,8.36029961529188e-15
"Med7",2.44660319576701e-19,-0.157400229290961,0.051,0.075,8.41484703152105e-15
"Kifbp",2.50632396055366e-19,0.11579893171109,0.07,0.084,8.62025062992826e-15
"Aup1",2.5342985273226e-19,0.173840017829611,0.065,0.075,8.71646635487334e-15
"Vamp2",2.53502438227276e-19,0.10800752750758,0.13,0.146,8.71896286038891e-15
"Prkrip1",2.62735958880454e-19,-0.397093095198316,0.024,0.045,9.03654056973434e-15
"Fos",2.65243065435805e-19,0.276856891845756,0.539,0.487,9.12276999259908e-15
"Naga",2.79749427681241e-19,-0.32506253037504,0.054,0.083,9.62170181566861e-15
"Galnt7",2.92039806935022e-19,-0.204651168473096,0.069,0.099,1.00444171197231e-14
"Hax1",2.97447211748757e-19,-0.351522786823838,0.043,0.069,1.02303994008867e-14
"Rpf1",3.02713671419123e-19,-0.139837183560906,0.047,0.068,1.04115340147893e-14
"Mrps24",3.12878816897083e-19,-0.198794298068489,0.023,0.04,1.07611540283583e-14
"Vps33a",3.20739210859605e-19,-0.331295368402796,0.027,0.047,1.10315044183053e-14
"Zzz3",3.24099384103446e-19,-0.195451992541916,0.047,0.071,1.11470742168539e-14
"Dennd1c",3.2700689004888e-19,0.150034999846547,0.299,0.302,1.12470749763412e-14
"Gm9892",3.29498012030382e-19,-1.21677618047449,0.004,0.018,1.1332754625773e-14
"Tysnd1",3.45777057726858e-19,-0.389484797383551,0.012,0.027,1.18926561234576e-14
"Zfhx3",3.50670907910097e-19,0.235700266919189,0.337,0.315,1.20609752066599e-14
"Pigp",3.69825541787618e-19,-0.500334349083348,0.004,0.014,1.27197796842433e-14
"Gm50322",3.79468907197805e-19,-1.62215789033821,0.002,0.014,1.30514535941613e-14
"Gsap",3.85091987092954e-19,0.260303130290184,0.306,0.288,1.32448538040751e-14
"Ubqln4",3.8567172332588e-19,-1.00611376343877,0.006,0.022,1.32647932520703e-14
"Chst13",3.90920789502677e-19,0.194533037038979,0.089,0.097,1.34453296341551e-14
"Pes1",3.96085351486903e-19,0.10164133689559,0.006,0.014,1.36229595790405e-14
"Fbxl17",4.11111215678948e-19,-0.226440672178343,0.067,0.096,1.41397591520617e-14
"Osbpl7",4.14498035846684e-19,-0.246074238594868,0.059,0.086,1.42562454449109e-14
"Sirt6",4.18594088304764e-19,-0.310113871945816,0.043,0.067,1.43971250731541e-14
"Selenbp1",4.19511894283463e-19,-1.15625989253523,0.007,0.024,1.44286920919854e-14
"G6pc3",4.93112003780325e-19,-3.93148385443057,0,0.013,1.69600942580205e-14
"Chd6",5.06314732288775e-19,-0.148158482621594,0.053,0.075,1.74141889023401e-14
"Gm4997",5.08360416975665e-19,-4.983467395013,0,0.013,1.7484548181461e-14
"Cep162",5.12437352625595e-19,-0.871883009917329,0.007,0.022,1.76247703062047e-14
"Foxk1",5.14278133273767e-19,0.105354922408492,0.087,0.1,1.76880821158179e-14
"Abcc1",5.20826533745981e-19,-0.699112550229836,0.01,0.026,1.79133078016593e-14
"Slc19a2",5.34878769422625e-19,-7.27711442057458,0,0.011,1.83966203955218e-14
"Clec2i",5.41510268816635e-19,-0.244467223547394,0.004,0.011,1.86247041856794e-14
"Scap",5.49704771941083e-19,-0.208589517918976,0.02,0.036,1.89065459261416e-14
"Klf16",5.60758382895009e-19,-0.659695162776295,0.011,0.029,1.92867238212909e-14
"Flcn",5.64778706675993e-19,-0.122206198479544,0.108,0.14,1.94249988374141e-14
"9430038I01Rik",5.72546283215082e-19,-0.18048314470681,0.03,0.048,1.96921568648995e-14
"1700017B05Rik",6.04073991607995e-19,-0.207031437626764,0.024,0.042,2.07765208673654e-14
"Nsa2-ps1",6.12530487194345e-19,0.234982067636417,0.024,0.032,2.10673735765623e-14
"Antxr2",6.23542429110808e-19,0.129294228517974,0.35,0.356,2.14461183068371e-14
"Slx4",6.33495151574238e-19,-1.10569908263188,0.003,0.016,2.17884322432443e-14
"Spata13",6.34578974974844e-19,-0.138285185978911,0.198,0.241,2.18257092652848e-14
"Riox2",6.41537521129416e-19,-0.343137841750712,0.022,0.039,2.20650415017251e-14
"Glt1d1",6.69709475328941e-19,-0.255475826698493,0.006,0.016,2.30339876944636e-14
"Clcn4",6.83462504029761e-19,-0.167650144690393,0.066,0.093,2.35070093635996e-14
"Mrps5",6.86271180220991e-19,-4.8983040179935,0,0.012,2.36036109725208e-14
"Ddx18",6.94279806754403e-19,-4.17769835241075,0,0.013,2.38790596735109e-14
"Psrc1",7.04884601022429e-19,-3.86741341169896,0,0.013,2.42438009675654e-14
"Marchf8",7.58071659159958e-19,-0.36157349538463,0.041,0.065,2.60731166451476e-14
"H2bc6",7.69279294087911e-19,-0.481878334967061,0.039,0.068,2.64585920408596e-14
"Ap5m1",7.72671380839495e-19,-0.20955522355287,0.07,0.098,2.65752594725936e-14
"Gng2",7.80302522128455e-19,0.350782342279283,0.42,0.341,2.68377249460861e-14
"Rps24",7.92615305297655e-19,-0.195547645250455,0.454,0.535,2.72612108104076e-14
"Las1l",8.32395688649876e-19,-2.48390532267976,0.001,0.014,2.86294173154238e-14
"Mt1",8.50760715711205e-19,-5.39376688777391,0,0.013,2.92610640561712e-14
"Slfn3",8.98538559213625e-19,-0.544486924317545,0.011,0.027,3.09043352055934e-14
"Gm10243",9.08970302371998e-19,-0.478689570925792,0.014,0.03,3.12631245797825e-14
"Smg5",9.18679834238626e-19,-0.179819126108314,0.03,0.047,3.15970742188033e-14
"Rrs1",9.22865852218243e-19,-6.75579182372787,0,0.011,3.17410481211943e-14
"Ift27",9.22865852218509e-19,-6.92607682871428,0,0.011,3.17410481212034e-14
"Exosc2",9.22865852221961e-19,-6.9291970676936,0,0.011,3.17410481213221e-14
"Lars2",9.27781403493096e-19,-0.129374132441012,0.034,0.052,3.19101135917416e-14
"Ubac1",9.53150722840826e-19,-0.583766017184049,0.013,0.031,3.27826659613874e-14
"Jun",9.57962954684454e-19,0.330768025320215,0.337,0.289,3.29481778634171e-14
"Pdcd7",9.59175649473937e-19,0.170459677311324,0.047,0.058,3.29898872880066e-14
"Ccdc15",9.59601184541763e-19,-1.31557325444182,0.005,0.021,3.30045231411294e-14
"Map3k9",1.02150399108139e-18,0.460346955490368,0.089,0.081,3.51336082692535e-14
"Cd2bp2",1.0544617970691e-18,-0.334355239212083,0.044,0.07,3.62671590483947e-14
"Nom1",1.05716270525066e-18,0.106187292348424,0.015,0.025,3.63600540843911e-14
"Ogg1",1.07320459223185e-18,0.103709753292558,0.06,0.071,3.69117987452223e-14
"Xab2",1.09322295298959e-18,-0.17208002771688,0.041,0.06,3.76003102451241e-14
"Dag1",1.10246104097444e-18,-1.00531867044555,0.009,0.026,3.79180450432748e-14
"Uso1",1.1138239907007e-18,0.133698001110686,0.129,0.139,3.83088623361598e-14
"Il4ra",1.12238618048349e-18,-0.427060522574323,0.105,0.154,3.8603350291549e-14
"Itga4",1.12294693799869e-18,-0.209280490049171,0.169,0.214,3.86226369855271e-14
"Scly",1.12519750684875e-18,-0.692055990453584,0.02,0.043,3.8700043050556e-14
"AC154200.1",1.15591262941623e-18,0.287933781239928,0.045,0.053,3.97564589761418e-14
"Txnip",1.17995039788785e-18,0.144576370092521,0.648,0.621,4.05832139849548e-14
"Uspl1",1.18294717811525e-18,-0.1974092905648,0.03,0.049,4.0686285244096e-14
"Slc26a2",1.18641041944291e-18,-0.437483425566354,0.045,0.074,4.08053999663195e-14
"Cog1",1.20877300361155e-18,0.108622695867451,0.071,0.084,4.15745386862157e-14
"Rnf113a2",1.25095708555914e-18,-0.529673305758819,0.039,0.068,4.30254180007212e-14
"Manea",1.28703734936104e-18,0.126618400399944,0.126,0.136,4.42663625939235e-14
"Prodh",1.4378224147559e-18,-5.50428826050813,0,0.012,4.94524641331143e-14
"Dnajc6",1.56161617825415e-18,-1.58951798601034,0.003,0.017,5.37102268348733e-14
"Cxadr",1.59878084201043e-18,-1.64758884834605,0.004,0.021,5.49884682801069e-14
"Mgme1",1.60500958502742e-18,-4.42076887218768,0,0.013,5.5202699667433e-14
"Bhlhe40",1.60719355778963e-18,-0.351456797192258,0.065,0.096,5.52778152266167e-14
"Cd63-ps",1.62984040471929e-18,-0.218000868812296,0.044,0.065,5.60567308799154e-14
"Cep164",1.67118770998878e-18,0.157875743088662,0.076,0.085,5.74788300973542e-14
"Gm9703",1.67243453244393e-18,-0.193681855466843,0.021,0.036,5.75217133088766e-14
"Urm1",1.70609755288666e-18,-0.379807116881115,0.017,0.034,5.86795192339839e-14
"Msrb2",1.72808941551991e-18,0.152680950410243,0.082,0.091,5.94359073573916e-14
"Coq5",1.73390586135635e-18,-0.880012550116314,0.012,0.031,5.96359581954902e-14
"Bccip",1.73736742556831e-18,-0.142282210625701,0.005,0.012,5.97550152349966e-14
"Serhl",1.81807809043061e-18,-1.56286273617952,0.004,0.02,6.25309778422703e-14
"Plcb3",1.85576438117483e-18,0.166006294684262,0.066,0.076,6.38271601261272e-14
"Ccdc167",1.91445597434402e-18,0.141656963017053,0.049,0.058,6.58457987815883e-14
"Zfp7",1.9397881840125e-18,-0.244192341775692,0.019,0.034,6.67170748009259e-14
"Pex11b",1.96085354702931e-18,-0.649000338342941,0.02,0.042,6.7441596896526e-14
"Il3ra",1.97328571615576e-18,0.23381654215622,0.029,0.039,6.78691889214612e-14
"Tjap1",1.99639688798068e-18,-0.523625383916498,0.021,0.041,6.86640745652075e-14
"Ints5",2.08538210227952e-18,-0.559292249122286,0.011,0.026,7.17246320258017e-14
"Wdfy3",2.17702256123437e-18,0.126481470058039,0.277,0.284,7.48765139710948e-14
"Jak3",2.18706828462993e-18,-0.402769028000753,0.035,0.06,7.52220265815617e-14
"Ccdc32",2.24491476079567e-18,-0.237398271076962,0.031,0.049,7.72115982828064e-14
"Mettl26",2.2817029212895e-18,-1.07001865141374,0.005,0.019,7.84768902748312e-14
"Gpatch11",2.28746809052521e-18,0.20123162174062,0.112,0.116,7.86751775055242e-14
"Slc25a40",2.32418163334184e-18,-0.734172453665401,0.011,0.028,7.99379030971594e-14
"Gnptab",2.33063249029458e-18,0.170981612351726,0.021,0.031,8.01597738711917e-14
"mt-Tw",2.34475628480295e-18,-1.52223391569317,0.011,0.036,8.06455476595128e-14
"Gm1604a",2.39096351621156e-18,0.183726432651961,0.054,0.062,8.22347991765804e-14
"Ikbkb",2.42215521289196e-18,-0.162417606860413,0.108,0.139,8.33076063922061e-14
"Phrf1",2.43139036607624e-18,-0.147538959483855,0.044,0.064,8.36252402508262e-14
"Plxnd1",2.4407044800166e-18,-1.05110628499544,0.006,0.021,8.39455898856911e-14
"Ice1",2.45748019633978e-18,-0.293340682975137,0.096,0.132,8.45225738729105e-14
"Acd",2.52808340212189e-18,-0.234576927959948,0.037,0.056,8.69509005325801e-14
"Tpgs2",2.5650057752615e-18,-0.501991268401485,0.009,0.022,8.82208086343441e-14
"Limd1",2.57631370357685e-18,-0.336538995697969,0.012,0.027,8.86097335208222e-14
"B4galt5",2.64647672079825e-18,-0.17085807968188,0.09,0.12,9.1022920335135e-14
"Bahd1",2.76392700130464e-18,-0.792076979244245,0.013,0.033,9.50625052828716e-14
"Cdk5",2.78948586403231e-18,0.257983518982957,0.072,0.077,9.59415768075272e-14
"Foxred2",2.80680898294845e-18,0.434739263827717,0.05,0.049,9.65373881595289e-14
"Mir703",2.95419802955501e-18,-0.758214888886413,0.012,0.03,1.01606687028515e-13
"Ift57",3.01450658184567e-18,-0.194092810467852,0.037,0.056,1.03680939376e-13
"Pfkl",3.08411089984168e-18,-0.629692585614201,0.044,0.077,1.06074910289155e-13
"Phax",3.11213484414224e-18,-0.512010599567848,0.023,0.045,1.07038765829428e-13
"Snord13",3.16868809771223e-18,0.4889980910909,0.045,0.046,1.08983858432715e-13
