gene_id,MUI_Innsbruck.P11_blood_Neutrophil,MUI_Innsbruck.P12_blood_Neutrophil,MUI_Innsbruck.P12_tumor_Neutrophil,MUI_Innsbruck.P13_blood_Neutrophil,MUI_Innsbruck.P13_tumor_Neutrophil,MUI_Innsbruck.P14_blood_Neutrophil,MUI_Innsbruck.P14_tumor_Neutrophil,MUI_Innsbruck.P15_blood_Neutrophil,MUI_Innsbruck.P15_tumor_Neutrophil,MUI_Innsbruck.P16_blood_Neutrophil,MUI_Innsbruck.P16_tumor_Neutrophil,MUI_Innsbruck.P3_blood_Neutrophil,MUI_Innsbruck.P3_tumor_Neutrophil,MUI_Innsbruck.P4_blood_Neutrophil,MUI_Innsbruck.P4_tumor_Neutrophil,MUI_Innsbruck.P5_blood_Neutrophil,MUI_Innsbruck.P5_tumor_Neutrophil,MUI_Innsbruck.P7_blood_Neutrophil,MUI_Innsbruck.P7_tumor_Neutrophil,MUI_Innsbruck.P8_blood_Neutrophil,MUI_Innsbruck.P8_tumor_Neutrophil,MUI_Innsbruck.P9_blood_Neutrophil,MUI_Innsbruck.P9_tumor_Neutrophil
MFSD14B,18.0,131.0,41.0,125.0,18.0,110.0,115.0,122.0,128.0,358.0,111.0,159.0,256.0,286.0,32.0,539.0,1231.0,185.0,44.0,152.0,38.0,162.0,232.0
MGAM,331.0,936.0,71.0,784.0,58.0,619.0,81.0,951.0,333.0,1878.0,168.0,758.0,312.0,1606.0,61.0,1691.0,790.0,1056.0,98.0,742.0,41.0,434.0,125.0
MICAL2,72.0,359.0,20.0,655.0,65.0,340.0,58.0,442.0,150.0,959.0,86.0,376.0,159.0,274.0,9.0,551.0,481.0,349.0,52.0,595.0,40.0,299.0,151.0
MID1IP1,24.0,580.0,17.0,623.0,97.0,314.0,84.0,241.0,307.0,1009.0,202.0,272.0,193.0,495.0,49.0,1543.0,668.0,409.0,137.0,619.0,32.0,230.0,151.0
MIDN,210.0,1366.0,88.0,1788.0,130.0,833.0,292.0,887.0,561.0,2621.0,255.0,1183.0,486.0,1422.0,83.0,2205.0,1367.0,807.0,94.0,1450.0,58.0,733.0,506.0
MIER1,150.0,663.0,58.0,924.0,38.0,623.0,124.0,680.0,412.0,1642.0,130.0,771.0,329.0,948.0,68.0,1064.0,847.0,726.0,89.0,820.0,41.0,517.0,252.0
MKLN1,293.0,603.0,65.0,1021.0,62.0,630.0,255.0,866.0,602.0,1694.0,211.0,1031.0,470.0,785.0,62.0,1164.0,1545.0,762.0,158.0,951.0,148.0,618.0,390.0
MKNK1,53.0,356.0,132.0,232.0,29.0,284.0,209.0,421.0,761.0,546.0,203.0,338.0,716.0,513.0,64.0,431.0,1558.0,211.0,74.0,277.0,34.0,230.0,411.0
MKNK2,253.0,1887.0,140.0,1612.0,88.0,1314.0,363.0,1625.0,879.0,3334.0,302.0,1402.0,1059.0,1822.0,94.0,2105.0,1814.0,885.0,119.0,1891.0,73.0,780.0,585.0
MKRN1,142.0,541.0,32.0,767.0,30.0,597.0,62.0,473.0,168.0,1341.0,66.0,652.0,221.0,722.0,32.0,877.0,572.0,585.0,43.0,684.0,27.0,394.0,114.0
MLF2,405.0,740.0,61.0,1298.0,58.0,943.0,154.0,896.0,340.0,1653.0,134.0,632.0,249.0,813.0,57.0,1234.0,688.0,937.0,109.0,1075.0,41.0,605.0,272.0
MME,516.0,2723.0,177.0,2776.0,153.0,2353.0,153.0,2280.0,781.0,6262.0,376.0,3135.0,942.0,3447.0,97.0,4706.0,1872.0,3134.0,264.0,3135.0,109.0,1674.0,285.0
MMP25,151.0,718.0,32.0,701.0,26.0,557.0,40.0,495.0,160.0,2688.0,179.0,733.0,196.0,1208.0,29.0,1084.0,447.0,633.0,65.0,940.0,30.0,389.0,90.0
MMP9,525.0,695.0,65.0,385.0,36.0,160.0,42.0,389.0,235.0,1256.0,60.0,180.0,174.0,1444.0,61.0,892.0,376.0,545.0,67.0,493.0,15.0,144.0,22.0
MNDA,616.0,8166.0,431.0,17284.0,739.0,12808.0,744.0,6934.0,3094.0,26502.0,1539.0,9179.0,2750.0,17304.0,521.0,16546.0,8791.0,16045.0,1377.0,15827.0,399.0,10822.0,1850.0
MOB1A,90.0,768.0,50.0,864.0,47.0,761.0,97.0,643.0,350.0,1637.0,158.0,796.0,347.0,1144.0,79.0,1411.0,977.0,749.0,119.0,819.0,36.0,431.0,255.0
MOB3A,214.0,678.0,63.0,1028.0,44.0,696.0,193.0,813.0,402.0,1587.0,144.0,762.0,322.0,810.0,48.0,1221.0,1318.0,463.0,42.0,881.0,31.0,505.0,397.0
MORF4L1,160.0,936.0,46.0,1121.0,54.0,938.0,102.0,970.0,436.0,2307.0,156.0,869.0,278.0,1121.0,45.0,1647.0,803.0,965.0,100.0,1151.0,48.0,596.0,180.0
MORF4L2,48.0,509.0,101.0,958.0,82.0,534.0,483.0,855.0,1398.0,1870.0,496.0,866.0,1016.0,601.0,180.0,1024.0,3543.0,584.0,173.0,723.0,132.0,453.0,1009.0
MPHOSPH8,48.0,338.0,27.0,578.0,18.0,340.0,77.0,282.0,323.0,967.0,82.0,476.0,139.0,525.0,50.0,498.0,439.0,560.0,60.0,601.0,8.0,392.0,127.0
MPP1,84.0,331.0,79.0,322.0,37.0,286.0,162.0,295.0,343.0,822.0,112.0,304.0,452.0,541.0,49.0,647.0,1269.0,320.0,67.0,366.0,34.0,160.0,314.0
MPZL1,16.0,317.0,13.0,296.0,8.0,192.0,12.0,152.0,77.0,688.0,26.0,319.0,109.0,157.0,3.0,474.0,272.0,293.0,24.0,595.0,23.0,164.0,32.0
MPZL3,168.0,414.0,40.0,694.0,24.0,571.0,135.0,490.0,306.0,1204.0,75.0,398.0,237.0,582.0,35.0,670.0,1218.0,528.0,27.0,572.0,31.0,331.0,171.0
MSL1,202.0,1794.0,93.0,2913.0,114.0,1847.0,152.0,1364.0,569.0,6427.0,285.0,2081.0,446.0,2424.0,110.0,3382.0,1263.0,2435.0,176.0,2523.0,75.0,1318.0,216.0
MSN,355.0,1894.0,128.0,2183.0,112.0,1483.0,212.0,2019.0,1018.0,4885.0,405.0,2170.0,683.0,2331.0,83.0,3523.0,1857.0,2340.0,327.0,2421.0,116.0,1159.0,456.0
MSRB1,78.0,760.0,62.0,922.0,19.0,793.0,60.0,354.0,232.0,1559.0,79.0,381.0,151.0,972.0,33.0,791.0,525.0,684.0,46.0,1135.0,10.0,564.0,137.0
MT-ATP6,6551.0,16276.0,2433.0,29621.0,3063.0,11820.0,8967.0,15060.0,23706.0,33946.0,6067.0,11788.0,10476.0,16230.0,2732.0,15061.0,34407.0,13168.0,2831.0,17427.0,3015.0,9560.0,14444.0
MT-ATP8,948.0,2516.0,396.0,5529.0,573.0,2920.0,2416.0,3257.0,5233.0,6079.0,1133.0,1391.0,1271.0,2228.0,365.0,2687.0,6824.0,1181.0,257.0,2822.0,513.0,1522.0,2411.0
MT-CO1,7070.0,17499.0,2635.0,20825.0,2121.0,11638.0,8233.0,10281.0,13486.0,25147.0,4336.0,24871.0,22794.0,13791.0,2025.0,14027.0,28640.0,19555.0,3734.0,17693.0,2303.0,11158.0,14641.0
MT-CO2,6427.0,14426.0,2223.0,29081.0,2866.0,10574.0,8467.0,13867.0,21167.0,40203.0,7350.0,17901.0,16199.0,17357.0,2995.0,18407.0,39492.0,16015.0,3269.0,16997.0,2905.0,9012.0,13229.0
MT-CO3,7897.0,15242.0,2289.0,27058.0,2730.0,15136.0,10205.0,16970.0,22665.0,38000.0,6463.0,21282.0,19008.0,16545.0,2616.0,18318.0,36781.0,17675.0,3517.0,21055.0,3286.0,10013.0,13810.0
MT-CYB,7246.0,13207.0,2032.0,22446.0,2168.0,9923.0,6632.0,12288.0,17328.0,25529.0,4222.0,11748.0,10384.0,17123.0,2589.0,17228.0,34986.0,13137.0,2918.0,15461.0,1952.0,6747.0,9380.0
MT-ND1,5348.0,10468.0,1545.0,21116.0,1896.0,10227.0,6456.0,13967.0,15832.0,27225.0,4320.0,10187.0,8684.0,18120.0,2334.0,18343.0,36366.0,13125.0,2350.0,17460.0,2658.0,6399.0,8424.0
MT-ND2,7361.0,14256.0,2103.0,31239.0,3090.0,13712.0,10045.0,16929.0,24737.0,36064.0,6633.0,13210.0,11342.0,21640.0,3264.0,20553.0,43496.0,14124.0,2990.0,19839.0,3140.0,9448.0,13581.0
MT-ND3,7103.0,17980.0,2703.0,27796.0,2695.0,8512.0,5415.0,13472.0,19239.0,30980.0,5225.0,11244.0,9742.0,20006.0,3335.0,19261.0,39281.0,12972.0,2916.0,15985.0,2396.0,9399.0,12877.0
MT-ND4,10309.0,22104.0,3213.0,38339.0,3656.0,17917.0,13652.0,22258.0,29609.0,40433.0,6973.0,18900.0,17123.0,24548.0,3790.0,31842.0,65215.0,19733.0,3996.0,23776.0,3967.0,12763.0,18470.0
MT-ND4L,1081.0,2688.0,409.0,4608.0,471.0,1880.0,1498.0,2751.0,4078.0,5762.0,973.0,3133.0,3102.0,3496.0,570.0,3246.0,7401.0,1836.0,359.0,3257.0,639.0,1519.0,2395.0
MT-ND5,2821.0,7490.0,1154.0,8493.0,889.0,5221.0,3832.0,5718.0,7821.0,11119.0,1891.0,7459.0,6767.0,7741.0,1270.0,7607.0,16955.0,6120.0,1318.0,8026.0,1203.0,3305.0,4801.0
MTCH1,108.0,349.0,33.0,678.0,55.0,447.0,174.0,462.0,291.0,892.0,98.0,312.0,216.0,322.0,26.0,557.0,617.0,314.0,40.0,546.0,44.0,301.0,259.0
MTMR3,204.0,628.0,147.0,628.0,59.0,445.0,170.0,653.0,574.0,1389.0,210.0,714.0,498.0,891.0,95.0,1078.0,1594.0,572.0,130.0,639.0,58.0,430.0,327.0
MTPN,159.0,759.0,74.0,1006.0,67.0,674.0,178.0,540.0,490.0,2154.0,239.0,770.0,631.0,1250.0,76.0,1092.0,1530.0,944.0,132.0,1047.0,66.0,585.0,439.0
MX1,25.0,95.0,6.0,226.0,31.0,739.0,148.0,214.0,271.0,285.0,56.0,138.0,94.0,1992.0,96.0,364.0,494.0,177.0,19.0,232.0,20.0,302.0,472.0
MX2,178.0,775.0,137.0,1457.0,326.0,1618.0,674.0,1221.0,1237.0,2304.0,665.0,1105.0,969.0,1915.0,179.0,1769.0,2641.0,1117.0,445.0,1270.0,239.0,782.0,1053.0
MXD1,816.0,2993.0,610.0,3961.0,616.0,2807.0,1452.0,3229.0,3768.0,7482.0,1898.0,3398.0,3176.0,3211.0,680.0,6184.0,10048.0,2945.0,969.0,3654.0,446.0,1950.0,2122.0
MXI1,111.0,405.0,28.0,282.0,15.0,221.0,24.0,307.0,50.0,999.0,38.0,435.0,91.0,258.0,18.0,374.0,203.0,471.0,45.0,321.0,20.0,131.0,59.0
MYADM,566.0,1648.0,269.0,2592.0,209.0,1428.0,460.0,1811.0,1009.0,4982.0,429.0,2090.0,1346.0,1574.0,188.0,3028.0,3271.0,1915.0,349.0,1925.0,111.0,847.0,1108.0
MYD88,175.0,474.0,39.0,481.0,54.0,485.0,130.0,525.0,382.0,666.0,103.0,344.0,166.0,800.0,51.0,841.0,729.0,387.0,95.0,495.0,27.0,221.0,185.0
MYH9,703.0,2077.0,241.0,2516.0,208.0,1605.0,577.0,2026.0,937.0,4067.0,394.0,1757.0,1187.0,3095.0,147.0,3379.0,3074.0,2237.0,301.0,2272.0,112.0,1217.0,1076.0
MYL12A,256.0,1003.0,126.0,901.0,65.0,681.0,252.0,1071.0,611.0,1898.0,257.0,642.0,597.0,1406.0,102.0,1473.0,1890.0,882.0,158.0,912.0,56.0,541.0,683.0
MYL12B,297.0,1210.0,139.0,1385.0,96.0,1038.0,287.0,1024.0,726.0,2534.0,318.0,1158.0,781.0,1304.0,122.0,1735.0,1954.0,1084.0,184.0,1376.0,91.0,820.0,836.0
MYL6,902.0,1499.0,239.0,1887.0,183.0,1512.0,685.0,1641.0,1247.0,3150.0,466.0,1064.0,892.0,1800.0,151.0,2230.0,3262.0,1716.0,294.0,1839.0,138.0,979.0,1363.0
MYLIP,168.0,853.0,52.0,901.0,77.0,664.0,387.0,715.0,682.0,1537.0,198.0,831.0,1057.0,1158.0,109.0,1634.0,3624.0,538.0,92.0,748.0,59.0,379.0,678.0
MYO1F,1040.0,4383.0,326.0,7404.0,339.0,3893.0,598.0,4163.0,2374.0,10031.0,738.0,4446.0,1528.0,4732.0,274.0,6297.0,5202.0,3939.0,461.0,6531.0,286.0,3824.0,1304.0
MYO5A,116.0,338.0,19.0,436.0,40.0,283.0,60.0,452.0,235.0,953.0,68.0,342.0,165.0,314.0,15.0,564.0,390.0,485.0,66.0,487.0,37.0,183.0,77.0
MYO9B,423.0,760.0,93.0,1183.0,105.0,916.0,486.0,1433.0,701.0,2141.0,275.0,1098.0,768.0,1127.0,121.0,1644.0,2676.0,766.0,161.0,905.0,94.0,605.0,867.0
N4BP1,169.0,2145.0,626.0,1338.0,356.0,1061.0,1409.0,1406.0,1889.0,2251.0,1558.0,1308.0,1763.0,1483.0,434.0,4615.0,4661.0,1056.0,584.0,1084.0,304.0,834.0,2399.0
N4BP2L2,115.0,427.0,37.0,900.0,48.0,603.0,210.0,568.0,703.0,1496.0,184.0,606.0,305.0,789.0,100.0,834.0,1123.0,769.0,113.0,971.0,88.0,475.0,281.0
NABP1,208.0,786.0,355.0,949.0,409.0,762.0,1272.0,997.0,2978.0,2096.0,1583.0,1114.0,2213.0,1331.0,586.0,2451.0,7605.0,788.0,878.0,1118.0,664.0,660.0,1745.0
NADK,120.0,718.0,44.0,1157.0,53.0,752.0,110.0,477.0,454.0,1586.0,110.0,628.0,241.0,1136.0,73.0,894.0,616.0,513.0,58.0,1104.0,37.0,596.0,223.0
NAMPT,4193.0,19060.0,2706.0,17491.0,3230.0,16920.0,8876.0,20583.0,19851.0,38644.0,15361.0,26246.0,29176.0,26832.0,2935.0,55674.0,74518.0,17681.0,6462.0,16073.0,3379.0,8633.0,14087.0
NAPA,71.0,313.0,32.0,449.0,30.0,381.0,183.0,493.0,622.0,1238.0,82.0,603.0,262.0,685.0,62.0,550.0,1099.0,363.0,34.0,467.0,34.0,310.0,323.0
NBN,54.0,1111.0,138.0,675.0,137.0,677.0,843.0,667.0,2142.0,1366.0,497.0,601.0,473.0,1228.0,517.0,2048.0,3406.0,509.0,219.0,598.0,139.0,420.0,927.0
NBPF10,40.0,233.0,22.0,296.0,19.0,172.0,90.0,217.0,147.0,458.0,67.0,547.0,385.0,407.0,55.0,534.0,764.0,340.0,48.0,141.0,18.0,104.0,112.0
NBPF14,57.0,374.0,35.0,500.0,32.0,297.0,143.0,518.0,257.0,807.0,98.0,514.0,432.0,490.0,32.0,1035.0,1129.0,525.0,78.0,304.0,25.0,176.0,183.0
NBR1,18.0,238.0,14.0,467.0,20.0,278.0,37.0,155.0,145.0,699.0,44.0,329.0,128.0,342.0,21.0,386.0,288.0,421.0,36.0,421.0,15.0,285.0,79.0
NCF1,52.0,372.0,6.0,162.0,4.0,88.0,23.0,214.0,71.0,271.0,13.0,399.0,136.0,137.0,7.0,720.0,175.0,132.0,9.0,189.0,7.0,69.0,27.0
NCF2,537.0,2973.0,338.0,3935.0,274.0,2867.0,827.0,2279.0,2262.0,7141.0,1043.0,2986.0,2067.0,4243.0,445.0,4178.0,7258.0,2898.0,663.0,4634.0,280.0,2276.0,2062.0
NCF4,152.0,919.0,64.0,909.0,45.0,755.0,133.0,523.0,398.0,2078.0,206.0,738.0,317.0,1418.0,62.0,1176.0,1037.0,553.0,67.0,877.0,38.0,445.0,185.0
NCOA1,237.0,1376.0,116.0,1999.0,123.0,1448.0,262.0,1260.0,1008.0,3194.0,404.0,1852.0,745.0,1816.0,111.0,2446.0,2359.0,1626.0,278.0,1905.0,137.0,1101.0,491.0
NCOA2,186.0,728.0,75.0,1047.0,89.0,782.0,169.0,791.0,556.0,1888.0,231.0,1145.0,526.0,978.0,51.0,1392.0,1243.0,876.0,165.0,922.0,64.0,662.0,268.0
NCOA4,131.0,1565.0,78.0,3352.0,130.0,1547.0,125.0,1376.0,454.0,4265.0,187.0,2969.0,643.0,1621.0,51.0,3880.0,1336.0,4127.0,305.0,3233.0,80.0,1404.0,256.0
NCOR1,121.0,392.0,47.0,620.0,45.0,374.0,108.0,319.0,283.0,876.0,93.0,551.0,351.0,499.0,42.0,595.0,595.0,588.0,80.0,533.0,49.0,282.0,169.0
NCSTN,49.0,238.0,22.0,367.0,30.0,258.0,37.0,208.0,157.0,720.0,100.0,198.0,77.0,479.0,28.0,466.0,357.0,340.0,45.0,310.0,21.0,142.0,69.0
NDE1,82.0,322.0,19.0,471.0,32.0,282.0,45.0,247.0,168.0,989.0,60.0,416.0,129.0,275.0,22.0,485.0,281.0,375.0,40.0,454.0,13.0,219.0,71.0
NDEL1,184.0,769.0,158.0,1124.0,224.0,931.0,285.0,1027.0,733.0,2046.0,551.0,1063.0,1024.0,1028.0,98.0,1446.0,2062.0,733.0,308.0,885.0,190.0,631.0,602.0
NDUFA1,132.0,591.0,29.0,766.0,36.0,434.0,83.0,505.0,281.0,1265.0,103.0,459.0,173.0,738.0,55.0,853.0,576.0,750.0,107.0,754.0,42.0,460.0,189.0
NECAP1,60.0,181.0,66.0,186.0,46.0,113.0,90.0,206.0,215.0,366.0,196.0,185.0,261.0,174.0,60.0,242.0,655.0,147.0,125.0,132.0,36.0,95.0,396.0
NEDD9,588.0,1356.0,502.0,1887.0,394.0,1672.0,2044.0,2539.0,2035.0,3736.0,1530.0,1901.0,2923.0,1794.0,403.0,3056.0,7568.0,1445.0,617.0,1543.0,299.0,1010.0,2412.0
NEK7,82.0,386.0,70.0,519.0,48.0,470.0,108.0,263.0,266.0,911.0,94.0,460.0,325.0,478.0,21.0,663.0,622.0,476.0,75.0,487.0,17.0,357.0,166.0
NF1,114.0,310.0,24.0,415.0,37.0,263.0,135.0,304.0,389.0,812.0,129.0,547.0,325.0,494.0,68.0,468.0,846.0,363.0,72.0,564.0,49.0,314.0,274.0
NFAM1,82.0,334.0,34.0,466.0,49.0,380.0,73.0,356.0,255.0,803.0,118.0,384.0,164.0,458.0,41.0,492.0,399.0,299.0,48.0,569.0,14.0,320.0,96.0
NFAT5,273.0,857.0,151.0,963.0,121.0,734.0,942.0,887.0,1380.0,1611.0,532.0,1006.0,1097.0,1088.0,231.0,1415.0,2973.0,698.0,192.0,796.0,248.0,614.0,1286.0
NFE2L2,164.0,1137.0,358.0,1236.0,431.0,1179.0,1096.0,1333.0,2206.0,1892.0,1707.0,1100.0,1741.0,1338.0,355.0,2030.0,4636.0,688.0,767.0,962.0,453.0,543.0,2112.0
NFIL3,158.0,893.0,98.0,708.0,111.0,640.0,374.0,835.0,712.0,1788.0,543.0,628.0,839.0,1327.0,114.0,1908.0,2148.0,510.0,208.0,695.0,175.0,350.0,470.0
NFKB1,113.0,1142.0,159.0,435.0,184.0,712.0,1227.0,731.0,1736.0,779.0,730.0,654.0,839.0,750.0,439.0,2664.0,3692.0,455.0,371.0,379.0,252.0,303.0,1114.0
NFKB2,37.0,491.0,51.0,322.0,104.0,315.0,269.0,283.0,481.0,334.0,149.0,215.0,265.0,245.0,71.0,854.0,1214.0,131.0,80.0,202.0,75.0,186.0,383.0
NFKBIA,426.0,18244.0,818.0,1806.0,688.0,2395.0,5205.0,7180.0,6203.0,6698.0,2923.0,5480.0,6044.0,3730.0,1376.0,44507.0,16315.0,1398.0,1294.0,1503.0,1078.0,1338.0,7828.0
NFKBID,72.0,457.0,38.0,199.0,104.0,136.0,276.0,335.0,498.0,269.0,254.0,217.0,322.0,130.0,124.0,1234.0,1244.0,159.0,153.0,186.0,110.0,113.0,369.0
NFKBIZ,166.0,5412.0,747.0,901.0,366.0,856.0,2356.0,1628.0,3653.0,2506.0,1984.0,1873.0,5369.0,1457.0,597.0,12845.0,10286.0,725.0,908.0,771.0,662.0,518.0,4098.0
NHERF1,37.0,221.0,8.0,284.0,13.0,210.0,36.0,193.0,68.0,469.0,26.0,265.0,177.0,313.0,19.0,448.0,289.0,301.0,28.0,402.0,11.0,132.0,57.0
NHSL2,27.0,201.0,25.0,537.0,35.0,298.0,53.0,184.0,128.0,833.0,66.0,385.0,157.0,357.0,15.0,432.0,404.0,440.0,79.0,506.0,27.0,217.0,93.0
NIBAN1,345.0,6204.0,328.0,5432.0,278.0,5829.0,668.0,3770.0,2655.0,12608.0,1198.0,5244.0,1358.0,7744.0,386.0,9498.0,6277.0,4323.0,688.0,6520.0,330.0,4105.0,935.0
NIN,358.0,1526.0,175.0,1574.0,121.0,1242.0,247.0,1417.0,667.0,3579.0,384.0,1427.0,1077.0,2525.0,107.0,2428.0,2262.0,1493.0,243.0,1498.0,129.0,848.0,615.0
NINJ1,96.0,686.0,39.0,536.0,40.0,431.0,214.0,607.0,363.0,930.0,165.0,478.0,158.0,586.0,79.0,861.0,698.0,387.0,58.0,519.0,17.0,208.0,192.0
NIPBL,321.0,1324.0,103.0,1732.0,99.0,1493.0,292.0,1197.0,820.0,3038.0,368.0,1421.0,561.0,1467.0,131.0,2174.0,2005.0,1434.0,243.0,1622.0,118.0,999.0,450.0
NLRC5,80.0,244.0,23.0,230.0,32.0,449.0,190.0,397.0,330.0,732.0,75.0,231.0,145.0,446.0,56.0,480.0,678.0,174.0,22.0,284.0,21.0,200.0,172.0
NLRP1,177.0,703.0,48.0,859.0,59.0,650.0,258.0,655.0,515.0,1914.0,227.0,836.0,503.0,694.0,38.0,1166.0,1831.0,823.0,126.0,1109.0,62.0,613.0,439.0
NMI,53.0,692.0,35.0,849.0,36.0,853.0,72.0,479.0,300.0,1673.0,122.0,630.0,143.0,1197.0,48.0,1332.0,718.0,805.0,67.0,865.0,32.0,620.0,207.0
NOP10,149.0,862.0,98.0,1266.0,73.0,861.0,188.0,854.0,573.0,2103.0,286.0,1000.0,540.0,1402.0,146.0,1677.0,2003.0,1245.0,194.0,1050.0,51.0,620.0,540.0
NOTCH2,55.0,348.0,37.0,345.0,31.0,321.0,134.0,241.0,253.0,681.0,146.0,523.0,489.0,487.0,40.0,720.0,1117.0,357.0,67.0,383.0,36.0,156.0,182.0
NPC2,55.0,270.0,29.0,382.0,27.0,381.0,102.0,326.0,348.0,589.0,47.0,382.0,101.0,357.0,40.0,479.0,542.0,285.0,49.0,336.0,21.0,253.0,177.0
NPEPPS,96.0,443.0,25.0,526.0,34.0,441.0,88.0,241.0,268.0,1090.0,82.0,542.0,318.0,453.0,50.0,671.0,676.0,463.0,57.0,575.0,25.0,305.0,142.0
NPL,151.0,501.0,45.0,672.0,69.0,616.0,304.0,473.0,616.0,1465.0,194.0,618.0,402.0,759.0,94.0,906.0,1531.0,744.0,152.0,853.0,93.0,471.0,487.0
NR3C1,303.0,744.0,39.0,981.0,47.0,910.0,209.0,910.0,553.0,2149.0,141.0,1193.0,306.0,1087.0,87.0,1609.0,1053.0,949.0,151.0,1072.0,57.0,576.0,194.0
NR4A1,128.0,157.0,24.0,457.0,55.0,214.0,221.0,118.0,194.0,284.0,42.0,235.0,173.0,360.0,48.0,196.0,515.0,193.0,62.0,262.0,53.0,248.0,373.0
NR4A2,33.0,166.0,17.0,411.0,125.0,277.0,334.0,302.0,605.0,454.0,345.0,318.0,353.0,158.0,76.0,755.0,1309.0,224.0,264.0,218.0,142.0,81.0,449.0
NR4A3,21.0,69.0,37.0,63.0,145.0,83.0,508.0,240.0,863.0,142.0,710.0,104.0,477.0,65.0,123.0,338.0,1247.0,91.0,258.0,39.0,228.0,34.0,579.0
NRBF2,60.0,570.0,42.0,953.0,58.0,848.0,66.0,456.0,441.0,2227.0,144.0,751.0,255.0,758.0,51.0,1119.0,788.0,901.0,94.0,951.0,29.0,527.0,91.0
NRDC,95.0,838.0,123.0,951.0,95.0,703.0,320.0,598.0,713.0,1742.0,285.0,874.0,931.0,941.0,95.0,1469.0,3476.0,782.0,180.0,998.0,108.0,580.0,697.0
NSD3,96.0,487.0,25.0,898.0,44.0,536.0,84.0,466.0,264.0,1305.0,94.0,484.0,285.0,424.0,36.0,821.0,601.0,756.0,70.0,784.0,47.0,451.0,156.0
NSMAF,47.0,181.0,91.0,191.0,46.0,214.0,353.0,257.0,619.0,546.0,123.0,293.0,271.0,410.0,139.0,283.0,1131.0,155.0,89.0,252.0,107.0,113.0,357.0
NSMCE2,57.0,148.0,97.0,237.0,31.0,155.0,396.0,222.0,556.0,303.0,137.0,243.0,397.0,201.0,135.0,237.0,1838.0,213.0,92.0,263.0,47.0,189.0,582.0
NT5C2,273.0,1128.0,123.0,1646.0,134.0,1046.0,518.0,1013.0,927.0,2850.0,334.0,1264.0,861.0,1286.0,163.0,1912.0,2800.0,1301.0,204.0,1408.0,104.0,885.0,1026.0
NUAK2,68.0,674.0,5.0,617.0,8.0,464.0,68.0,383.0,95.0,1004.0,11.0,816.0,106.0,665.0,14.0,969.0,514.0,551.0,19.0,810.0,11.0,235.0,62.0
NUB1,36.0,291.0,49.0,583.0,23.0,549.0,153.0,274.0,285.0,957.0,113.0,472.0,235.0,1038.0,49.0,508.0,646.0,377.0,34.0,451.0,16.0,277.0,162.0
NUFIP2,171.0,676.0,83.0,733.0,66.0,723.0,286.0,616.0,672.0,1801.0,168.0,1244.0,934.0,983.0,94.0,1137.0,3606.0,694.0,109.0,909.0,67.0,469.0,468.0
NUMB,343.0,1498.0,206.0,1916.0,171.0,1442.0,514.0,1113.0,1241.0,3693.0,502.0,1347.0,1188.0,1826.0,163.0,2274.0,3599.0,1477.0,275.0,2001.0,199.0,1244.0,1010.0
NUP153,117.0,326.0,27.0,372.0,22.0,266.0,112.0,301.0,175.0,625.0,49.0,492.0,317.0,359.0,19.0,584.0,839.0,281.0,35.0,344.0,21.0,230.0,191.0
NUP50,62.0,326.0,12.0,522.0,9.0,362.0,56.0,241.0,155.0,1149.0,75.0,449.0,128.0,395.0,16.0,567.0,439.0,641.0,40.0,572.0,13.0,354.0,62.0
NUP58,58.0,150.0,58.0,182.0,58.0,138.0,186.0,234.0,295.0,368.0,313.0,189.0,417.0,185.0,72.0,350.0,1413.0,168.0,102.0,212.0,42.0,109.0,322.0
NUP98,165.0,689.0,120.0,638.0,102.0,562.0,319.0,706.0,844.0,1059.0,299.0,639.0,918.0,675.0,85.0,1147.0,2287.0,445.0,131.0,524.0,102.0,366.0,1056.0
NXF1,65.0,126.0,53.0,192.0,16.0,177.0,209.0,127.0,382.0,261.0,42.0,181.0,329.0,155.0,45.0,207.0,1102.0,95.0,32.0,192.0,31.0,89.0,240.0
OAZ1,383.0,1391.0,119.0,1959.0,145.0,1328.0,314.0,1311.0,757.0,3904.0,335.0,1199.0,912.0,2107.0,111.0,2023.0,2077.0,1493.0,190.0,1915.0,72.0,908.0,475.0
OAZ2,74.0,471.0,26.0,831.0,38.0,578.0,67.0,575.0,241.0,1827.0,132.0,778.0,317.0,657.0,31.0,1279.0,717.0,641.0,74.0,682.0,18.0,368.0,144.0
OGA,259.0,926.0,129.0,1295.0,122.0,880.0,297.0,941.0,839.0,2090.0,276.0,1217.0,1015.0,1187.0,124.0,1771.0,2625.0,1199.0,212.0,1262.0,84.0,690.0,600.0
OGFRL1,252.0,1238.0,60.0,2488.0,82.0,1253.0,153.0,1423.0,677.0,3776.0,214.0,1660.0,509.0,973.0,71.0,2517.0,1160.0,2143.0,226.0,2529.0,77.0,1147.0,303.0
OLR1,0.0,11.0,191.0,24.0,198.0,23.0,1649.0,83.0,1029.0,22.0,1678.0,113.0,1325.0,30.0,198.0,150.0,3731.0,12.0,508.0,15.0,1033.0,33.0,1906.0
ORAI2,158.0,579.0,25.0,765.0,35.0,572.0,49.0,590.0,155.0,814.0,26.0,532.0,91.0,472.0,13.0,953.0,226.0,320.0,27.0,733.0,11.0,317.0,52.0
