"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ube3a",2.20748530561869e-320,0.458326494541153,0.602,0.233,0
"Pigyl",2.20946156820205e-320,1.41417175656104,0.456,0.088,0
"Psmb7",2.21143783078542e-320,0.834249368501093,0.515,0.147,0
"Rpa1",2.21341409336878e-320,9.29695202848945,0.368,0,0
"Rps6ka1",2.21539035595215e-320,0.105945808187299,0.862,0.494,0
"Sdha",2.21736661853551e-320,0.716273497816396,0.517,0.149,0
"Tra2a",2.21934288111888e-320,0.27673652518185,0.632,0.264,0
"Atp5j2",2.22131914370224e-320,0.726394236438767,0.521,0.154,0
"Casp7",2.22329540628561e-320,1.14766621252145,0.482,0.115,0
"Eml3",2.22527166886897e-320,1.36260527866344,0.458,0.091,0
"Gabpa",2.22724793145234e-320,1.14281993111149,0.471,0.104,0
"Ilk",2.2292241940357e-320,0.474069413672105,0.581,0.214,0
"Lpcat4",2.23120045661907e-320,0.237411598402299,0.633,0.266,0
"Mms22l",2.23317671920243e-320,8.45154425162868,0.368,0.001,0
"Tcirg1",2.2351529817858e-320,1.48216130941464,0.451,0.084,0
"Tram1",2.23712924436916e-320,0.102947608370268,0.726,0.359,0
"Xiap",2.23910550695253e-320,0.130105077732325,0.728,0.361,0
"Mppe1",2.24108176953589e-320,0.157544727293843,0.697,0.33,0
"Spen",2.24305803211926e-320,0.154211544462255,0.68,0.314,0
"Strn4",2.24503429470262e-320,0.520995849078913,0.551,0.185,0
"Exosc8",2.24701055728599e-320,8.55349283167796,0.367,0.001,0
"Gm34680",2.24898681986935e-320,0.489274694461472,0.575,0.209,0
"Gm5781",2.25096308245272e-320,2.47657647366176,0.396,0.03,0
"Ndufb5",2.25293934503608e-320,2.09386606133706,0.414,0.048,0
"Sf3b5",2.25491560761945e-320,1.16737933743581,0.459,0.093,0
"Tbrg1",2.25689187020281e-320,0.961291386747033,0.506,0.14,0
"Larp7",2.25886813278618e-320,2.97300137990367,0.386,0.021,0
"Plcb2",2.26084439536954e-320,0.384062909048846,0.627,0.262,0
"Rad50",2.26282065795291e-320,3.71354829373513,0.379,0.014,0
"Rpn1",2.26479692053627e-320,1.02630407196349,0.495,0.13,0
"Fkbp5",2.26677318311964e-320,0.609137429463149,0.546,0.182,0
"Mapk1ip1l",2.268749445703e-320,0.609808849901373,0.553,0.189,0
"6820431F20Rik",2.27072570828637e-320,0.697897731951353,0.535,0.171,0
"Dram1",2.27270197086973e-320,0.381002823455156,0.6,0.236,0
"Eif3b",2.2746782334531e-320,6.96335145971624,0.365,0.001,0
"Fam3c",2.27665449603646e-320,3.10882098795332,0.387,0.023,0
"Man1c1",2.27863075861983e-320,0.96641600033581,0.49,0.126,0
"Rbmx",2.28060702120319e-320,1.33747552751545,0.46,0.096,0
"Ubap2l",2.28258328378656e-320,0.202246358646889,0.624,0.26,0
"Trak2",2.28455954636992e-320,0.656874995493508,0.566,0.202,0
"Atp6v1c1",2.28653580895329e-320,0.904262104373035,0.493,0.13,0
"Cnot9",2.28851207153665e-320,2.80417696648396,0.391,0.028,0
"Igsf8",2.29048833412002e-320,6.14740916614775,0.366,0.003,0
"Jdp2",2.29246459670338e-320,0.229475838501705,0.631,0.268,0
"Prkacb",2.29444085928675e-320,0.86097782046165,0.507,0.144,0
"Xrcc1",2.29641712187011e-320,3.09203151077927,0.387,0.024,0
"Msantd3",2.29839338445348e-320,2.51880403258875,0.402,0.04,0
"4930523C07Rik",2.30036964703684e-320,0.256469296755746,0.639,0.277,0
"Arl8b",2.30234590962021e-320,0.683146543340147,0.514,0.152,0
"Gm26384",2.30432217220357e-320,1.56063533149517,0.424,0.062,0
"Tm9sf2",2.30629843478694e-320,0.239837873993467,0.639,0.277,0
"Wtap",2.3082746973703e-320,0.403716955561567,0.576,0.214,0
"Ranbp9",2.31025095995367e-320,0.212631138907358,0.701,0.339,0
"Srek1",2.31222722253703e-320,2.35641342554613,0.399,0.038,0
"Ccnh",2.3142034851204e-320,2.74660005445811,0.389,0.028,0
"Ptpn2",2.31617974770376e-320,1.03747485889905,0.472,0.111,0
"Siva1",2.31815601028713e-320,2.31040851747156,0.399,0.039,0
"Aggf1",2.32013227287049e-320,0.507328259738922,0.569,0.209,0
"Cox6b1",2.32210853545386e-320,0.12072732217815,0.845,0.485,0
"Dars",2.32408479803722e-320,0.90161712762657,0.492,0.132,0
"Dnajc2",2.32606106062059e-320,2.49099501228483,0.393,0.033,0
"Ndufb6",2.32803732320395e-320,0.989295376710834,0.474,0.114,0
"Nqo2",2.33001358578732e-320,0.82898747890372,0.52,0.16,0
"Zc3h15",2.33198984837068e-320,0.820687467699085,0.498,0.138,0
"Ccnk",2.33396611095405e-320,0.460054572031473,0.538,0.179,0
"Nfatc3",2.33594237353741e-320,0.594159442653187,0.532,0.173,0
"Btbd10",2.33791863612078e-320,0.205172931919012,0.606,0.247,0
"Glipr1",2.33989489870414e-320,-3.25464487257434,0.208,0.567,0
"Megf9",2.34187116128751e-320,0.184793197376947,0.949,0.59,0
"Pcif1",2.34384742387087e-320,0.583669691694868,0.529,0.17,0
"Ptpn11",2.34582368645424e-320,0.767360380232225,0.508,0.149,0
"Rpl19",2.3477999490376e-320,1.57215996612974,0.426,0.067,0
"Sfswap",2.34977621162097e-320,0.429181834766643,0.569,0.21,0
"Spg21",2.35175247420433e-320,0.239226485318372,0.633,0.274,0
"Tfrc",2.3537287367877e-320,7.47108894402988,0.36,0.001,0
"Anxa7",2.35570499937106e-320,0.27184340053592,0.651,0.293,0
"Sav1",2.35768126195443e-320,0.619786297796283,0.528,0.17,0
"Slc35a3",2.35965752453779e-320,1.2536900132078,0.453,0.095,0
"Cox20",2.36163378712116e-320,1.1205972852111,0.468,0.111,0
"Ppm1b",2.36361004970452e-320,0.680885445607783,0.518,0.161,0
"Tpp2",2.36558631228789e-320,0.925853291642734,0.481,0.124,0
"Trappc10",2.36756257487125e-320,0.624263523505001,0.524,0.167,0
"Txlna",2.36953883745462e-320,1.85925369245227,0.413,0.056,0
"Dnajc7",2.37151510003798e-320,0.164222293912891,0.641,0.285,0
"Psma1",2.37349136262135e-320,0.502243653558446,0.542,0.186,0
"Tmed5",2.37546762520471e-320,0.504669267926106,0.556,0.2,0
"Lsm12",2.37744388778808e-320,0.719727436929629,0.509,0.153,0
"Psma3",2.37942015037144e-320,0.712159591962293,0.504,0.148,0
"Cep350",2.38139641295481e-320,0.313952334578207,0.607,0.252,0
"Ddx42",2.38337267553817e-320,0.765271627948601,0.503,0.148,0
"Eif3k",2.38534893812154e-320,0.831939131277784,0.484,0.129,0
"Eif6",2.3873252007049e-320,0.681148548548144,0.507,0.152,0
"Ralgapa1",2.38930146328827e-320,0.460512125750594,0.582,0.227,0
"Morc3",2.39127772587163e-320,0.176589625722704,0.651,0.297,0
"2810408I11Rik",2.393253988455e-320,9.98685322338486,0.354,0,0
"Chd1",2.39523025103836e-320,0.232983237210398,0.603,0.249,0
"Clec4e",2.39720651362173e-320,-3.28060401473938,0.226,0.58,0
"Dpp9",2.39918277620509e-320,1.85894213175206,0.416,0.062,0
"Rprd1b",2.40115903878846e-320,1.0148197440632,0.473,0.119,0
"Ube2a",2.40313530137182e-320,0.281554785910651,0.586,0.232,0
"Cxxc1",2.40511156395519e-320,0.967511952577717,0.464,0.111,0
"Tpm3-rs7",2.40708782653855e-320,0.167080014476214,0.646,0.293,0
"Cct4",2.40906408912192e-320,1.17196356973466,0.439,0.086,0
"Dcaf7",2.41104035170528e-320,0.69603700959481,0.508,0.155,0
"Gm49336",2.41301661428865e-320,1.59167397217352,0.423,0.07,0
"Nup85",2.41499287687201e-320,7.36983025249586,0.354,0.001,0
"Brd7",2.41696913945538e-320,0.47857888685477,0.543,0.191,0
"Elmo2",2.41894540203874e-320,1.83573131817337,0.406,0.054,0
"Hmgxb4",2.42092166462211e-320,1.94924895995206,0.402,0.05,0
"Lin28a",2.42289792720547e-320,0.201031662358801,0.67,0.318,0
"Cisd2",2.42487418978884e-320,1.26865093480774,0.436,0.084,0
"Cpsf6",2.4268504523722e-320,1.23836021543983,0.441,0.089,0
"Gm11966",2.42882671495557e-320,0.887753613574438,0.479,0.127,0
"Matr3",2.43080297753893e-320,1.49988491386146,0.418,0.066,0
"Phip",2.4327792401223e-320,0.352393752062147,0.594,0.243,0
"Rwdd1",2.43475550270566e-320,1.30870550619221,0.432,0.081,0
"Dctn1",2.43673176528903e-320,0.475861910237662,0.554,0.204,0
"Bcas2",2.43870802787239e-320,1.89736948885067,0.403,0.053,0
"Kmt2a",2.44068429045576e-320,0.47966173857604,0.551,0.201,0
"Atp5mpl",2.44266055303912e-320,0.611821343824111,0.508,0.158,0
"Ino80d",2.44463681562249e-320,0.410567855828334,0.571,0.221,0
"Mis12",2.44661307820585e-320,2.81946324063135,0.376,0.026,0
"Taok2",2.44858934078922e-320,0.651883611400862,0.511,0.161,0
"Phf5a",2.45056560337258e-320,1.07797115552154,0.451,0.102,0
"Atf1",2.45254186595595e-320,0.149533352555106,0.607,0.258,0
"Mtf2",2.45451812853931e-320,1.46252771980156,0.424,0.075,0
"Setx",2.45649439112268e-320,0.102132848662085,0.63,0.281,0
"Spin1",2.45847065370604e-320,0.730952156617903,0.489,0.14,0
"Man2a1",2.46044691628941e-320,0.236996369452041,0.632,0.284,0
"Cep295",2.46242317887277e-320,4.27765712676116,0.358,0.01,0
"Gnaq",2.46439944145614e-320,0.16221203878043,0.697,0.349,0
"Stt3a",2.4663757040395e-320,1.14019627841697,0.448,0.1,0
"Wrn",2.46835196662287e-320,0.438711176781672,0.576,0.228,0
"Cnot6l",2.47032822920623e-320,0.407447762595168,0.542,0.195,0
"Mkln1",2.4723044917896e-320,0.558556866387715,0.522,0.175,0
"Ppm1a",2.47428075437296e-320,0.108409883772313,0.664,0.317,0
"Def6",2.47625701695633e-320,0.244818002481856,0.605,0.258,0
"Ppil1",2.47823327953969e-320,5.7281519360936,0.351,0.004,0
"Vezf1",2.48020954212306e-320,0.322556261882186,0.565,0.218,0
"0610030E20Rik",2.48218580470642e-320,0.172185345978438,0.642,0.296,0
"Sec31a",2.48416206728979e-320,1.03940557145247,0.462,0.116,0
"Rnaseh2c",2.48613832987315e-320,1.33714628427652,0.429,0.083,0
"Sfr1",2.48811459245652e-320,0.26446519442393,0.598,0.252,0
"Bptf",2.49009085503988e-320,0.14060862216177,0.66,0.315,0
"Gtf3c2",2.49206711762325e-320,1.02070433242881,0.451,0.106,0
"Rnf166",2.49404338020661e-320,0.237529220493756,0.628,0.283,0
"Wac",2.49601964278998e-320,0.139130066585856,0.633,0.288,0
"Wbp4",2.49799590537334e-320,0.563140773813205,0.526,0.181,0
"Cmas",2.49997216795671e-320,0.223230344459874,0.615,0.27,0
"Ska1",2.50194843054007e-320,8.07626497307708,0.346,0.001,0
"Wdhd1",2.50392469312344e-320,8.66599510787001,0.346,0.001,0
"Nrf1",2.5059009557068e-320,0.550015195693751,0.519,0.175,0
"Isca2",2.50787721829017e-320,1.15404185861419,0.441,0.097,0
"Plek",2.50985348087353e-320,-2.68403978176513,0.357,0.701,0
"Polr2b",2.5118297434569e-320,1.28309425145688,0.427,0.083,0
"Phf12",2.51380600604026e-320,0.380074245716063,0.554,0.211,0
"Ltb4r1",2.51578226862363e-320,0.100486883267639,0.673,0.33,0
"Ndufs4",2.51775853120699e-320,0.583631355222253,0.528,0.185,0
"2510039O18Rik",2.51973479379036e-320,0.180460149935559,0.607,0.264,0
"Klhl6",2.52171105637372e-320,0.406888679658208,0.568,0.225,0
"Npm3",2.52368731895709e-320,8.8207143310317,0.344,0.001,0
"Tiprl",2.52566358154045e-320,0.552420819877276,0.51,0.167,0
"Tlk1",2.52763984412382e-320,0.838469859723151,0.478,0.135,0
"Cpsf7",2.52961610670718e-320,0.452881014559057,0.529,0.187,0
"Gm7331",2.53159236929055e-320,0.998243050051977,0.45,0.108,0
"Zc3h14",2.53356863187391e-320,0.963701588779409,0.455,0.113,0
"Txndc9",2.53554489445728e-320,0.396668820175059,0.546,0.205,0
"Ubn1",2.53752115704064e-320,0.414744830122763,0.551,0.21,0
"Cct7",2.53949741962401e-320,1.59146139125459,0.405,0.064,0
"Nol7",2.54147368220737e-320,2.24469687346623,0.381,0.04,0
"Nxf1",2.54344994479074e-320,0.894475143822775,0.448,0.107,0
"Ola1",2.5454262073741e-320,2.33446727835049,0.38,0.039,0
"Atrn",2.54740246995747e-320,0.388625411240952,0.597,0.256,0
"Cct5",2.54937873254083e-320,2.58979993479567,0.369,0.028,0
"Nomo1",2.5513549951242e-320,3.73114081105757,0.356,0.015,0
"Vav1",2.55333125770756e-320,0.369718607468372,0.549,0.209,0
"Rnaseh2b",2.55530752029093e-320,8.37935669756748,0.34,0,0
"Arglu1",2.55728378287429e-320,0.577515494678742,0.5,0.16,0
"Ergic2",2.55926004545766e-320,0.343638468983839,0.55,0.211,0
"Micos10",2.56123630804102e-320,0.843261503266218,0.458,0.119,0
"Nsd1",2.56321257062439e-320,0.282516242247537,0.585,0.246,0
"Zfp445",2.56518883320775e-320,0.350096389282139,0.581,0.242,0
"Dcp2",2.56716509579112e-320,1.06997268966151,0.444,0.106,0
"Rnf14",2.56914135837448e-320,0.570032986595204,0.514,0.176,0
"Kpna3",2.57111762095785e-320,2.74150817471819,0.364,0.026,0
"Strap",2.57309388354121e-320,1.17938715028667,0.42,0.082,0
"Trappc2l",2.57507014612458e-320,0.584123010097103,0.497,0.159,0
"Trappc8",2.57704640870794e-320,0.17990436573714,0.599,0.261,0
"Ciao2a",2.57902267129131e-320,0.894252362417218,0.458,0.121,0
"Exoc5",2.58099893387467e-320,0.552091542136693,0.511,0.174,0
"Rnf26",2.58297519645804e-320,9.5784199856668,0.337,0,0
"Fgfr2",2.5849514590414e-320,0.524675623979843,0.503,0.166,0
"Timm13",2.58692772162477e-320,2.37007379969171,0.373,0.037,0
"Eif1b",2.58890398420813e-320,0.611024578505049,0.492,0.156,0
"Lcor",2.5908802467915e-320,0.248963771940525,0.599,0.263,0
"Gak",2.59285650937486e-320,0.333097051889405,0.549,0.214,0
"2700099C18Rik",2.59483277195823e-320,7.89912914475309,0.335,0,0
"Rab14",2.59680903454159e-320,-0.103747676062669,0.788,0.453,0
"Ube2t",2.59878529712496e-320,10.3259924737131,0.335,0,0
"Htra2",2.60076155970832e-320,2.54593771451078,0.361,0.026,0
"C1d",2.60273782229169e-320,0.354064862594059,0.542,0.208,0
"Hdac3",2.60471408487505e-320,1.00232979604423,0.436,0.102,0
"Mfsd10",2.60669034745842e-320,1.40079509960395,0.402,0.068,0
"Thap11",2.60866661004178e-320,0.343238077352001,0.526,0.192,0
"Asmt",2.61064287262515e-320,0.585053221826553,0.478,0.144,0
"Cox7b",2.61261913520851e-320,0.751312849725401,0.479,0.145,0
"Ift80",2.61459539779188e-320,3.00020939133789,0.357,0.023,0
"Top2b",2.61657166037524e-320,0.124322518943798,0.609,0.275,0
"Rbm33",2.61854792295861e-320,0.387714428175006,0.546,0.213,0
"Rbpj",2.62052418554197e-320,0.35870433185922,0.556,0.223,0
"Armc8",2.62250044812534e-320,0.150197700220164,0.623,0.29,0
"Btbd1",2.6244767107087e-320,0.580941219248759,0.484,0.151,0
"Ndufab1",2.62645297329207e-320,3.17922986693571,0.35,0.017,0
"Zfp422",2.62842923587543e-320,2.65321973259022,0.361,0.028,0
"Kcmf1",2.6304054984588e-320,0.117647590615906,0.614,0.282,0
"Rad51",2.63238176104216e-320,7.95219081780999,0.333,0.001,0
"Sec61g",2.63435802362553e-320,0.491276447283121,0.508,0.176,0
"Mlf2",2.63633428620889e-320,0.164611706886684,0.567,0.235,0
"Gpsm2",2.63831054879226e-320,10.3309245925216,0.331,0,0
"Adssl1",2.64028681137562e-320,0.113829355784039,0.581,0.25,0
"Rps16-ps2",2.64226307395899e-320,1.14176018245342,0.411,0.08,0
"Bag6",2.64423933654235e-320,0.225625507766806,0.546,0.216,0
"Cenpk",2.64621559912572e-320,9.11892391745174,0.33,0,0
"Eif3f",2.64819186170908e-320,0.374673425706578,0.5,0.17,0
"Atf2",2.65016812429245e-320,0.367432768246186,0.514,0.185,0
"Eprs",2.65214438687581e-320,6.85718179472126,0.33,0.001,0
"Ncoa6",2.65412064945918e-320,0.4144943703879,0.514,0.185,0
"Glud1",2.65609691204254e-320,-0.128796891419487,0.707,0.378,0
"Ncbp3",2.65807317462591e-320,0.650897235501921,0.472,0.143,0
"Tank",2.66004943720927e-320,0.334081862976492,0.58,0.252,0
"Cdk5rap2",2.66202569979264e-320,4.36023894686051,0.335,0.008,0
"Slc35e1",2.664001962376e-320,0.13673224343549,0.611,0.284,0
"Gtf2b",2.66597822495937e-320,0.53134376860817,0.491,0.164,0
"Tmem131l",2.66795448754273e-320,0.317531848294311,0.558,0.232,0
"Dync1i2",2.6699307501261e-320,-0.101953278809726,0.777,0.451,0
"Drg1",2.67190701270946e-320,1.11254281514404,0.414,0.088,0
"Creb1",2.67388327529283e-320,0.220550059818216,0.542,0.217,0
"Arl6ip6",2.67585953787619e-320,0.720001882487784,0.458,0.133,0
"Brca1",2.67783580045956e-320,5.43138864375019,0.329,0.004,0
"Gm4739",2.67981206304292e-320,1.77451717441166,0.376,0.051,0
"Naa40",2.68178832562629e-320,5.07709400842349,0.329,0.004,0
"Sh3bp1",2.68376458820965e-320,0.334775531966411,0.528,0.203,0
"Ube2q1",2.68574085079302e-320,-0.129320590394904,0.786,0.461,0
"Cd84",2.68771711337638e-320,-2.85397204823801,0.249,0.574,0
"Mpp1",2.68969337595975e-320,0.119158381389915,0.6,0.275,0
"Psmb3",2.69166963854311e-320,0.190624031805657,0.563,0.238,0
"Gps2",2.69364590112648e-320,0.50066710701464,0.49,0.166,0
"Leprotl1",2.69562216370984e-320,-0.116081328215692,0.713,0.389,0
"Btg2",2.69759842629321e-320,-2.72621561165463,0.345,0.667,0
"Dgat2",2.69957468887657e-320,0.119229166863724,0.641,0.319,0
"Nadk2",2.70155095145994e-320,1.08306179954657,0.41,0.088,0
"Usp46",2.7035272140433e-320,0.241943695017947,0.568,0.246,0
"Cse1l",2.70550347662667e-320,7.65946046544834,0.322,0.001,0
"Zc3h18",2.70747973921003e-320,0.972829745004443,0.423,0.102,0
"Nabp2",2.7094560017934e-320,0.511514722460621,0.472,0.151,0
"Brd2",2.71143226437676e-320,-0.197497334208719,0.729,0.409,0
"Cln6",2.71340852696013e-320,9.18078366755216,0.32,0,0
"Snrpd2",2.71538478954349e-320,3.52049990651564,0.332,0.012,0
"Zwilch",2.71736105212686e-320,5.08241741061039,0.325,0.005,0
"Clptm1l",2.71933731471022e-320,0.466962018884297,0.489,0.169,0
"Ankrd13a",2.72131357729359e-320,-0.133656766886313,0.799,0.48,0
"Cox17",2.72328983987695e-320,-0.126017888328772,0.685,0.366,0
"Exoc6",2.72526610246032e-320,0.305214466005828,0.556,0.237,0
"Rp2",2.72724236504368e-320,0.100957333309215,0.635,0.316,0
"Ago2",2.72921862762705e-320,-0.120417649325786,0.715,0.396,0
"Crkl",2.73119489021041e-320,0.519152702061933,0.481,0.162,0
"Psen1",2.73317115279378e-320,0.162798971587234,0.583,0.264,0
"Tsg101",2.73514741537714e-320,0.61081101695123,0.461,0.143,0
"Fkbp3",2.73712367796051e-320,9.63300313531831,0.318,0,0
"Tomm20",2.73909994054387e-320,1.58351489235279,0.372,0.054,0
"Arf5",2.74107620312724e-320,-0.175711681042742,0.847,0.529,0
"Atp6v1d",2.7430524657106e-320,-0.109936334816443,0.82,0.502,0
"Capza2",2.74502872829397e-320,-0.114202424115318,0.859,0.541,0
"Tapt1",2.74700499087733e-320,0.620458827103477,0.462,0.145,0
"Brca2",2.7489812534607e-320,9.79959714730472,0.317,0,0
"Fbxo3",2.75095751604406e-320,0.504838810931197,0.496,0.179,0
"Parpbp",2.75293377862743e-320,9.58617886739133,0.317,0,0
"Spdl1",2.75491004121079e-320,10.6107150385202,0.317,0,0
"Myo1g",2.75688630379416e-320,0.16614661850608,0.595,0.278,0
"Rpl31-ps8",2.75886256637752e-320,1.06154669485737,0.408,0.091,0
"Sec61b",2.76083882896089e-320,-0.110438538278022,0.695,0.378,0
"1700123O20Rik",2.76281509154425e-320,0.639061856998635,0.459,0.143,0
"Kdelr1",2.76479135412762e-320,0.182551275757495,0.52,0.204,0
"Tmem71",2.76676761671098e-320,-2.92078079417924,0.233,0.549,0
"Cops9",2.76874387929435e-320,0.273389242407439,0.533,0.218,0
"Cdt1",2.77072014187771e-320,9.53741553707399,0.315,0,0
"Pimreg",2.77269640446108e-320,8.34778054301891,0.315,0,0
"Psma5",2.77467266704444e-320,1.41288255795109,0.381,0.066,0
"Suclg1",2.77664892962781e-320,0.923302176070806,0.423,0.108,0
"Mdm4",2.77862519221117e-320,0.154700889683997,0.589,0.274,0
"Zcrb1",2.78060145479454e-320,0.453242231749106,0.486,0.171,0
"BC005537",2.7825777173779e-320,-0.113398184135066,0.674,0.36,0
"Vps37b",2.78455397996127e-320,0.577136369022915,0.466,0.152,0
"Atp5e",2.78653024254463e-320,0.283211594463449,0.509,0.195,0
"Glg1",2.788506505128e-320,0.133241642362871,0.603,0.289,0
"Haspin",2.79048276771136e-320,4.69463107402377,0.321,0.007,0
"Ube2z",2.79245903029473e-320,0.661791936628362,0.448,0.134,0
"Ndufs5",2.79443529287809e-320,0.403757357567636,0.483,0.169,0
"Ost4",2.79641155546146e-320,-0.172021202993845,0.706,0.392,0
"Clock",2.79838781804482e-320,0.598615506010323,0.447,0.134,0
"Fancd2",2.80036408062819e-320,6.2041080338966,0.315,0.002,0
"Neto2",2.80234034321155e-320,6.3132761648498,0.315,0.002,0
"Zdhhc3",2.80431660579492e-320,-0.173501165551063,0.742,0.429,0
"Fos",2.80629286837828e-320,-3.29830051329949,0.225,0.537,0
"Eif3j1",2.80826913096165e-320,2.43639215944518,0.337,0.025,0
"F5",2.81024539354501e-320,-0.109370747125513,0.75,0.438,0
"Gm14586",2.81222165612838e-320,3.76377181179869,0.323,0.011,0
"Sp2",2.81419791871174e-320,0.233250473553234,0.504,0.192,0
"Traf7",2.81617418129511e-320,0.401827952296102,0.5,0.189,0
"Cpeb4",2.81815044387847e-320,0.192532116175073,0.57,0.259,0
"Med17",2.82012670646184e-320,0.461194010013787,0.476,0.165,0
"Gyg",2.8221029690452e-320,-0.223519593368974,0.812,0.503,0
"Selenot",2.82407923162857e-320,-0.213534615210482,0.806,0.497,0
"Gm7392",2.82605549421193e-320,2.29272235382666,0.336,0.027,0
"Atp6v1a",2.8280317567953e-320,-0.153599225130266,0.814,0.505,0
"Cxcr2",2.83000801937866e-320,-2.64038903966159,0.642,0.951,0
"Med13l",2.83198428196203e-320,-0.173321310331708,0.788,0.48,0
"Spag7",2.83396054454539e-320,0.482289098185406,0.458,0.15,0
"Asap1",2.83593680712876e-320,-0.125449436994147,0.747,0.439,0
"Mfap1a",2.83791306971212e-320,0.30184798306361,0.48,0.172,0
"Mta1",2.83988933229549e-320,4.90121939883486,0.313,0.005,0
"Srp72",2.84186559487885e-320,0.453749755315625,0.485,0.177,0
"Lamtor3",2.84384185746222e-320,0.439535152056797,0.477,0.169,0
"Nhsl2",2.84581812004558e-320,-0.155862558984873,0.854,0.546,0
"Rfc3",2.84779438262895e-320,8.81377296329153,0.307,0,0
"Nr3c1",2.84977064521231e-320,-0.179853999943588,0.707,0.4,0
"Septin1",2.85174690779568e-320,0.107651722938175,0.587,0.28,0
"Prss57",2.85372317037904e-320,3.60581937531069,0.317,0.011,0
"Cdca5",2.85569943296241e-320,10.3520547105224,0.305,0,0
"Fnbp1",2.85767569554577e-320,-0.184116937944534,0.726,0.421,0
"Nek2",2.85965195812913e-320,8.15163395697369,0.306,0.001,0
"Plxnc1",2.8616282207125e-320,-0.128106884131924,0.746,0.441,0
"Poldip3",2.86360448329586e-320,0.29439592715439,0.492,0.187,0
"Psma7",2.86558074587923e-320,0.221945816439588,0.498,0.193,0
"Septin9",2.86755700846259e-320,-0.215678338548928,0.703,0.398,0
"Ski",2.86953327104596e-320,0.158631972949766,0.543,0.239,0
"Tbk1",2.87150953362932e-320,0.447555681966494,0.463,0.159,0
"Uqcrq",2.87348579621269e-320,0.253456464231308,0.495,0.191,0
"Copg2",2.87546205879605e-320,0.250044690815088,0.538,0.235,0
"Dnajc10",2.87743832137942e-320,0.500222724572432,0.458,0.155,0
"Dock11",2.87941458396278e-320,-0.117037641010312,0.671,0.368,0
"Fxyd5",2.88139084654615e-320,-2.73200701825938,0.409,0.712,0
"Gsk3a",2.88336710912951e-320,-0.259286408538152,0.711,0.408,0
"H1f3",2.88534337171288e-320,6.5082892749934,0.304,0.001,0
"Ube2f",2.88731963429624e-320,0.445554406551727,0.482,0.179,0
"Ubald2",2.88929589687961e-320,-0.316995402704406,0.653,0.351,0
"Atp5l",2.89127215946297e-320,-0.23461561176968,0.676,0.375,0
"Nfkbia",2.89324842204634e-320,-0.154871787253316,0.777,0.476,0
"Ap3m1",2.8952246846297e-320,0.27824004586436,0.504,0.203,0
"Dtl",2.89720094721307e-320,8.33753899400583,0.302,0.001,0
"Hells",2.89917720979643e-320,8.59013726957205,0.302,0.001,0
"Tcf19",2.9011534723798e-320,13.225825592466,0.301,0,0
"Cpne2",2.90312973496316e-320,-0.148545177803242,0.928,0.628,0
"Tnfsf13b",2.90510599754653e-320,0.26141606389225,0.539,0.239,0
"Adprh",2.90708226012989e-320,-0.25173106433243,0.729,0.429,0
"Glrx5",2.90905852271326e-320,5.77133004064098,0.302,0.002,0
"Tomm34",2.91103478529662e-320,0.316663100999217,0.481,0.181,0
"D8Ertd738e",2.91301104787999e-320,-0.265117081543437,0.654,0.355,0
"Mfsd14b",2.91498731046335e-320,-0.194301785852131,0.856,0.557,0
"Cnih4",2.91696357304672e-320,0.434489994544775,0.445,0.147,0
"Igf1r",2.91893983563008e-320,-0.106917145631412,0.883,0.585,0
"Trim33",2.92091609821345e-320,0.197354891249416,0.53,0.232,0
"Gstm1",2.92289236079681e-320,7.55291316269516,0.299,0.001,0
"Lman1",2.92486862338018e-320,6.20297121207951,0.3,0.002,0
"Mbd6",2.92684488596354e-320,-0.220830961830251,0.693,0.395,0
"Rprd2",2.92882114854691e-320,0.175723714936008,0.521,0.224,0
"Eps15",2.93079741113027e-320,-0.177282029313679,0.716,0.419,0
"Prkd3",2.93277367371364e-320,0.349313714995785,0.476,0.179,0
"Wee1",2.934749936297e-320,7.64344840046497,0.298,0.001,0
"Irak3",2.93672619888037e-320,0.152562426794764,0.526,0.23,0
"Nck1",2.93870246146373e-320,0.200065325135611,0.513,0.217,0
"Peli1",2.9406787240471e-320,-0.239465309863924,0.655,0.359,0
"Tspan14",2.94265498663046e-320,-0.22934270636618,0.711,0.415,0
"Ccdc88c",2.94463124921383e-320,-0.135014689363376,0.761,0.466,0
"Mrpl15",2.94660751179719e-320,4.64334086198545,0.3,0.005,0
"Stxbp2",2.94858377438056e-320,-0.183624555949128,0.647,0.353,0
"Pnrc2",2.95056003696392e-320,-0.245247948797672,0.749,0.455,0
"Adss",2.95253629954729e-320,0.408121514687937,0.467,0.174,0
"Jund",2.95451256213065e-320,-2.52453212778678,0.496,0.789,0
"Mpc2",2.95648882471402e-320,-0.107737477230021,0.63,0.337,0
"Fermt3",2.95846508729738e-320,-0.186564806348676,0.899,0.607,0
"Mgat1",2.96044134988075e-320,0.209384817649997,0.504,0.212,0
"Rab1a",2.96241761246411e-320,-0.283981387938778,0.764,0.472,0
"Sppl3",2.96439387504748e-320,0.163267325802253,0.509,0.217,0
"Tmem164",2.96637013763084e-320,-0.198551852465861,0.777,0.485,0
"Wdfy1",2.96834640021421e-320,0.17106122822612,0.524,0.232,0
"Chek2",2.97032266279757e-320,7.70861824038631,0.293,0.001,0
