"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Megf9",0.000298108832710477,0.280636900980191,0.19,0.159,1
"Gabbr1",0.000302222531481635,-0.639597647113816,0.027,0.043,1
"Lipe",0.000308522286383675,0.401070264633481,0.084,0.062,1
"Serpinb1a",0.000312740934267431,-0.46334650362796,0.063,0.085,1
"Ids",0.000313808868979139,-0.620469300248642,0.036,0.05,1
"Sfmbt2",0.000316352370437201,-0.978151834262875,0.014,0.025,1
"Fem1c",0.000316881317961252,-0.29544558486469,0.153,0.18,1
"Elk3",0.000319302625362565,1.39830397658055,0.014,0.006,1
"Vdac2",0.000319870729623073,0.299176588341617,0.177,0.146,1
"Mirt1",0.00032213197932326,-0.147879726740346,0.296,0.312,1
"Slc25a5",0.000323361332109179,0.231242470749032,0.252,0.216,1
"Bcl2l11",0.000325180519014936,-0.285329804208392,0.142,0.164,1
"Mcm4",0.000327219197388157,-0.669028335265876,0.027,0.043,1
"Slc7a5",0.000327448800467752,0.834150320075996,0.025,0.013,1
"Fam192a",0.000328069573938163,0.306945227481533,0.094,0.073,1
"Nlrx1",0.000329890320780452,0.251149006095524,0.143,0.116,1
"Mien1",0.000330048188522154,-0.455109355289315,0.064,0.086,1
"Cd68",0.000331634920097932,-0.169606273146736,0.252,0.272,1
"Cmc2",0.000345766198255745,0.810314188350872,0.031,0.018,1
"Inpp4a",0.00034939425914509,0.122535928063168,0.289,0.257,1
"Pygo2",0.000354056106907683,-0.204051166112121,0.186,0.204,1
"Usp24",0.000357718903086125,1.02708037331337,0.023,0.012,1
"Rab11fip4",0.000363757972089939,-0.510827052716661,0.051,0.071,1
"Kansl1",0.000363848726934385,0.214911443185747,0.246,0.211,1
"Lims1",0.000364699226219496,0.187274330247049,0.291,0.253,1
"Ccm2",0.000372790452539948,-0.140634586876721,0.197,0.203,1
"Ccdc12",0.000374009947883868,0.186997109138548,0.258,0.223,1
"Tagap",0.000381904839047507,1.30132149783425,0.016,0.007,1
"Arpc4",0.000382651907885092,0.195646980661655,0.238,0.204,1
"Mctp1",0.00038792302608341,-0.18777056481602,0.295,0.326,1
"Atrn",0.000389483094045573,0.368441105641436,0.125,0.1,1
"Tmc6",0.00039059798580447,-0.527714912208384,0.05,0.067,1
"Cebpe",0.000404988840591097,-0.85833731253661,0.011,0.021,1
"Spatc1",0.000410739667231849,-0.575143551687615,0.037,0.049,1
"Rnf5",0.000411309261976546,0.317345587540286,0.156,0.128,1
"Agtrap",0.000416181052760007,-0.424525651976639,0.062,0.084,1
"Jak2",0.000417253332380657,0.229741755858961,0.236,0.202,1
"Rps25",0.000425067939296312,0.131517022221169,0.377,0.339,1
"Iscu",0.00042956197040267,-0.27013408623508,0.156,0.179,1
"Tspan2",0.000431635976563936,-0.259047447384377,0.186,0.218,1
"Rps7",0.000433113411152792,0.247894651109857,0.176,0.146,1
"Tiparp",0.000434582569884787,0.142396811804131,0.184,0.158,1
"Ly6a2",0.000440392057148102,-0.150118902810203,0.148,0.153,1
"Rnf115",0.000446497682023762,0.305765760439423,0.154,0.125,1
"Fzd7",0.000456185452532339,1.0999583669735,0.019,0.009,1
"Rbm15",0.000459359187192609,1.43571908089879,0.012,0.005,1
"Gm40645",0.000459562746306662,-0.838075725546505,0.02,0.032,1
"Iqgap2",0.000461759932185506,0.198185039392928,0.228,0.194,1
"Bnip3",0.000464451723868793,-0.280740759066072,0.149,0.175,1
"Tmem268",0.000465595693882637,0.179192295763117,0.202,0.173,1
"Rin2",0.000470263569715386,0.39205944859035,0.091,0.068,1
"Plod3",0.000476915198153928,-0.367774650963791,0.065,0.077,1
"Gbp3",0.00047715159770838,-0.891281906064472,0.015,0.026,1
"Nfkbie",0.000483189521740356,0.829134487321375,0.027,0.015,1
"Atp5g3",0.000494062847591047,0.366033728486401,0.117,0.092,1
"Tmco6",0.000494122153543757,-0.50106796496658,0.05,0.066,1
"Zc3h4",0.000501285821002573,-0.413799741334141,0.077,0.098,1
"Chmp1a",0.000505818241060474,-0.486285443978977,0.057,0.075,1
"Rtn4",0.00051113768522968,0.126523238099163,0.305,0.271,1
"Aim2",0.000515360804934491,-0.45997994510995,0.058,0.076,1
"Ccnl1",0.00051594873987272,0.187608793938492,0.327,0.289,1
"Hpcal1",0.00051764980642738,0.16815800636571,0.288,0.253,1
"Usp32",0.00052747710018994,-0.103784309810661,0.395,0.406,1
"Senp2",0.000536266112546641,-0.187790700084618,0.178,0.191,1
"Il1rn",0.000538442941439287,0.136517265099996,0.328,0.293,1
"Por",0.00054899280505175,-0.111297226009815,0.293,0.303,1
"Notch1",0.000552555454223731,-0.181961645501224,0.29,0.318,1
"Leng8",0.000553627574286707,-0.175936607424172,0.179,0.192,1
"Prps1l1",0.000557433985130861,-1.30160998839592,0.006,0.014,1
"Cep350",0.000575820947052655,0.221417635017458,0.228,0.195,1
"Xaf1",0.000579841073029149,-0.506178467888944,0.048,0.067,1
"Trim12a",0.000584016044567334,-0.109818789277267,0.23,0.236,1
"Igsf6",0.000589068472080186,-0.114129515645208,0.366,0.381,1
"Septin7",0.000592170138570893,0.104726415854344,0.298,0.267,1
"Ncl",0.000595461812545127,0.170982704029494,0.157,0.134,1
"Gm26384",0.000596109193184175,0.627791710672506,0.039,0.024,1
"Rab11a",0.000596796919649809,0.111798094673708,0.323,0.29,1
"Gm36738",0.000600589598687279,-1.42168838608495,0.004,0.011,1
"Rnf125",0.000601816515536614,-0.680131067540366,0.028,0.042,1
"Metrnl",0.000605649626542251,-0.175542476763242,0.189,0.202,1
"Tpi1",0.00061078515070041,-0.386968237969457,0.089,0.109,1
"Vps13c",0.000613450819170901,-0.537575357246554,0.043,0.06,1
"Gm46378",0.000619147824455356,-1.2106265185324,0.006,0.014,1
"Arf2",0.000625697177527901,0.608313460393861,0.049,0.033,1
"Elmo1",0.000627075413205531,0.213631234998932,0.258,0.223,1
"Acat1",0.000627965824564985,1.4022471197753,0.014,0.006,1
"Adgre1",0.000629739270040193,-0.478049909126134,0.051,0.065,1
"Gtf2f1",0.000637595482591573,0.745569911842411,0.035,0.022,1
"Ccnl2",0.00064387447025734,0.156568347730612,0.41,0.37,1
"Mctp2",0.00064421906627021,-0.123327046502981,0.21,0.215,1
"Ctbp1",0.000645490541471252,0.447956386446213,0.078,0.057,1
"H2ax",0.000651830780748031,0.517781373956089,0.065,0.047,1
"Hsp90b1",0.000655597348089947,0.398191449628093,0.077,0.057,1
"Rheb",0.000666220159423188,0.302188574883042,0.151,0.123,1
"Nfkb2",0.00066671380503275,0.507972597408236,0.056,0.039,1
"Kmt2c",0.000677534618825755,0.127848303980435,0.371,0.334,1
"Ggt1",0.000677934669501861,0.811738889097629,0.026,0.014,1
"P4ha1",0.000679163775217076,-0.6714567132824,0.031,0.045,1
"Rpl28",0.000680523680906584,0.35290450832105,0.12,0.095,1
"Card6",0.000693901376441307,0.242184735770994,0.109,0.088,1
"Tcta",0.000694018003199069,-0.377011570366161,0.024,0.035,1
"Wbp2",0.000696228122169284,-0.136524287180007,0.306,0.324,1
"Lrrc61",0.000697971117572622,-0.632946968094892,0.029,0.044,1
"Usp7",0.000699453823204214,-0.107627007261739,0.235,0.237,1
"Larp1b",0.000701348667072049,0.619087967828851,0.044,0.031,1
"Gm20559",0.000703899828444152,-0.67866759656932,0.021,0.035,1
"1500011B03Rik",0.000709270774020374,-0.573457544079657,0.041,0.057,1
"Gsap",0.000712756696745373,0.109282402550465,0.249,0.222,1
"Otud1",0.000716130982768505,-0.819797178818603,0.018,0.029,1
"Lrrfip1",0.000717128291397456,0.145112238677813,0.416,0.376,1
"Atp1b3",0.000724916700730851,0.20945807164712,0.244,0.21,1
"Trip12",0.000730985626261716,0.150004187019761,0.228,0.2,1
"Il11ra1",0.000732730028615128,-1.15872636853787,0.005,0.013,1
"Gatd1",0.000739666665918074,-0.338865741138071,0.091,0.107,1
"Ppt2",0.000742747170842516,-0.369759955321901,0.067,0.079,1
"Mrps30",0.000752168037129479,1.4550539424152,0.013,0.006,1
"Erh",0.000752321858697577,1.5122927085027,0.011,0.004,1
"Nfya",0.000753399519548863,0.136114394128825,0.096,0.081,1
"Rilpl2",0.00075655873073576,0.23074958384717,0.145,0.119,1
"P2ry13",0.000768428405777976,-0.14948257105196,0.234,0.247,1
"Sgf29",0.000771013448677329,1.56601802234038,0.01,0.004,1
"Mlx",0.000772548752956236,-0.363745992158055,0.099,0.121,1
"Ccpg1",0.000780834431919496,-0.138834738697241,0.293,0.308,1
"Eif4g3",0.000784636882940459,0.101611731853212,0.263,0.235,1
"Gns",0.000784956434359104,0.52638031777929,0.048,0.032,1
"Mrgpra2b",0.000785045113908411,0.182441802336566,0.167,0.142,1
"Sntb2",0.000792253012728557,0.131467665872797,0.228,0.201,1
"Rsu1",0.000792465309426788,0.230090046145949,0.213,0.181,1
"Snx3",0.000793611511305762,0.147883459180384,0.295,0.261,1
"Ptgfrn",0.000797332481114514,-0.921521473612944,0.013,0.023,1
"Ago1",0.000810202787457948,-0.909891259138995,0.01,0.02,1
"Fam169b",0.000816167219486928,1.3260623698553,0.011,0.004,1
"Bcl6",0.000821261977053123,-0.10029942685635,0.469,0.487,1
"Pts",0.00082453876472215,-0.329565260819456,0.103,0.123,1
"Gyg",0.000830651750653153,0.131188124714597,0.207,0.181,1
"1810058I24Rik",0.000831035099926088,-0.140602646033475,0.301,0.318,1
"Gabpb2",0.000836602832394515,-0.362687019787066,0.085,0.108,1
"Gpr137",0.000842306027302715,-0.478595332655375,0.056,0.073,1
"Zfp217",0.000845847542892002,0.126034914643136,0.481,0.441,1
"Ccny",0.000847033722056545,0.638147701058123,0.031,0.018,1
"Slc24a3",0.000848042797675947,0.8175129255857,0.016,0.007,1
"Med12l",0.000851321058470586,0.505599166323162,0.063,0.045,1
"Naip5",0.000853717914146241,0.833033048842051,0.028,0.016,1
"Kif1c",0.000858009039006469,0.371643454168683,0.11,0.087,1
"Ctdnep1",0.00086390110347855,0.422361265359749,0.082,0.064,1
"Eif3m",0.000866187939450905,1.03368623140739,0.019,0.01,1
"Uimc1",0.000869507963221716,0.265221476604007,0.089,0.069,1
"Sgk1",0.000871454336846429,0.200416110909448,0.237,0.203,1
"Eef1a1",0.000872207987324173,0.497032186463877,0.069,0.05,1
"Calm3",0.000878730102360873,-0.15042123406147,0.208,0.218,1
"Akap7",0.00090104208607086,-0.538460964776428,0.043,0.059,1
"Ypel2",0.000901067808693021,-1.33645046682988,0.005,0.012,1
"Strn4",0.000901268283674633,0.301128242604097,0.132,0.106,1
"Phf1",0.000916055918836942,-0.187047116040948,0.267,0.3,1
"Treml2",0.000916187645883543,0.179202003046848,0.28,0.244,1
"Eif2ak1",0.00092600046333171,-0.277173960879131,0.143,0.166,1
"Rpl38",0.000929115853386477,0.368791730049514,0.115,0.092,1
"Slc41a3",0.000944713266601729,0.619057701847982,0.038,0.024,1
"Ell",0.000945177353844605,-0.20991121017979,0.132,0.142,1
"Arrdc3",0.000952923827919158,-0.100806365608439,0.324,0.333,1
"Fbxl3",0.000956410743227782,-0.241313705766328,0.144,0.16,1
"Serinc1",0.000967068812035715,-0.411046596174599,0.077,0.098,1
"Mtarc2",0.000979692227531279,1.54045613980173,0.011,0.004,1
"Rps14",0.000985807442583947,0.189122673487621,0.243,0.21,1
"Plekhg2",0.00100008519217942,-0.642830216210891,0.029,0.042,1
"Man1a2",0.00102153041728871,0.287082320212755,0.084,0.065,1
"Arid1a",0.0010439955375869,0.115752689623124,0.507,0.467,1
"Ubl3",0.00104472733103419,0.137723260261625,0.338,0.303,1
"Ano6",0.0010599017946347,0.352685647535003,0.111,0.088,1
"Rmdn1",0.00106083966500203,-0.369663416358351,0.081,0.097,1
"Glrx",0.00109716003802961,0.124083662113192,0.485,0.445,1
"Zrsr1",0.00109885412691341,-0.354789150569575,0.087,0.11,1
"Stx7",0.00111195269828623,0.149973970782329,0.302,0.268,1
"Arih1",0.00111480526807987,0.15022144725752,0.319,0.284,1
"Ice1",0.00111930325085112,-0.325726695811607,0.103,0.124,1
"Rpl26",0.0011309543001615,0.405083357883844,0.07,0.051,1
"Fam53c",0.00116559410722038,0.316819894875083,0.108,0.085,1
"Vps54",0.00117651955482903,0.208854891732146,0.183,0.155,1
"Srsf2",0.00118116594381482,0.230675017599917,0.228,0.197,1
"Qk",0.00118263447113084,0.134668437714428,0.287,0.255,1
"Etfbkmt",0.00119203799242584,-0.782237996188093,0.018,0.028,1
"Acly",0.0011923545761267,0.354457059922594,0.084,0.064,1
"Snx20",0.00120288323793748,-0.112622451418571,0.299,0.308,1
"Shisa5",0.00120898348201258,0.114079252912027,0.351,0.318,1
"Vrk1",0.00121113533908253,-0.164303320510972,0.221,0.236,1
"Rnf111",0.00121292778533291,0.219412577515345,0.17,0.142,1
"Mrpl4",0.0012211180644183,0.561259417116629,0.049,0.034,1
"Cd164",0.00122452797363386,0.179197073518683,0.312,0.277,1
"Dnajb1",0.00122720426960171,0.283830461887102,0.088,0.069,1
"Gm43181",0.00123367965025104,0.399846900991579,0.068,0.05,1
"Zmynd8",0.00124372021287167,-0.392839265562949,0.071,0.092,1
"Lilrb4a",0.0012456560607883,-0.156092083459523,0.338,0.366,1
"Brix1",0.00124649266981388,1.44289003211379,0.012,0.005,1
"Bank1",0.00125991846164741,-0.862085240072806,0.016,0.026,1
"Atp5a1",0.00126851534981974,0.320764983073332,0.133,0.109,1
"Rabgap1l",0.0012884924059933,0.365650845988817,0.083,0.063,1
"Agpat5",0.00128994260692643,0.396952471942838,0.082,0.062,1
"Cyb5a",0.00129244934703081,0.472708615982249,0.056,0.039,1
"Rpl13",0.00130173500607388,0.399329787608365,0.081,0.061,1
"Phactr4",0.00130233093455065,0.489998831951884,0.044,0.029,1
"Rps6ka5",0.00130823604810983,0.518089974391569,0.06,0.043,1
"Dram2",0.00130977907656434,0.144661627461036,0.084,0.071,1
"Dhrs7b",0.0013114822158155,1.54718987955266,0.011,0.004,1
"Pnpla7",0.00132346053177515,-0.260280241714421,0.165,0.192,1
"Cdc25b",0.00132957809399332,0.462257020529782,0.065,0.047,1
"Rnf44",0.00134600606166161,0.110545936755764,0.385,0.35,1
"Napg",0.00134699011038267,-0.308498476943376,0.105,0.123,1
"Nup98",0.0013470631561772,-0.303687370532484,0.123,0.143,1
"Rnf114",0.00135461819644831,-0.15475882138903,0.237,0.254,1
"Sh3tc1",0.00135949624577712,1.21035857852317,0.015,0.007,1
"Dgka",0.00136500776199272,0.288142482730526,0.14,0.114,1
"Pacsin2",0.00139617152896579,0.472496004250818,0.059,0.042,1
"Nt5dc2",0.00139638989599509,-1.30356713389613,0.006,0.013,1
"Dmtf1",0.00140776110721791,0.110553416532103,0.112,0.097,1
"Rab7b",0.00141187526560513,0.938746938861035,0.019,0.01,1
"Cxcr4",0.00142432280250239,-0.125463995788922,0.426,0.451,1
"Ssbp3",0.00142950491653543,0.66184800473182,0.036,0.023,1
"Ldha",0.00144557411105084,-0.164220537221932,0.228,0.243,1
"Nampt",0.00145143941924146,-0.163276567431074,0.207,0.219,1
"Kif2a",0.00145380792796514,0.127684831273466,0.251,0.223,1
"Atxn7l3",0.00145631272569535,0.247805182658029,0.184,0.155,1
"Itgb3",0.00146571594348818,-0.785344952677389,0.012,0.022,1
"AC163703.1",0.00146684868175811,-1.17370997371909,0.007,0.014,1
"Tmem50a",0.00146816852877883,-0.132147449933976,0.325,0.344,1
"Pnn",0.00147550681638883,0.487926049804626,0.058,0.042,1
"Atp5g1",0.00148757188473342,1.04167676811754,0.016,0.008,1
"Cbx4",0.00148858416697395,-0.256637008353886,0.152,0.175,1
"Pkn1",0.0014956759249314,-0.135191969749327,0.212,0.221,1
"C230096K16Rik",0.00152358923196201,0.328714160619728,0.062,0.047,1
"Stip1",0.00152397596109122,0.530358480342532,0.054,0.038,1
"Xpr1",0.00152615627846733,-0.175426056960101,0.259,0.28,1
"Cxcr5",0.00153199845199179,-0.364956429645264,0.079,0.097,1
"Dtd1",0.00154361115564531,-0.830883135540146,0.013,0.023,1
"Saraf",0.00154403810367055,-0.315497531414224,0.086,0.1,1
"Mapk4",0.00155293214178506,-0.626160406076212,0.011,0.02,1
"Insr",0.0015566750822778,0.278619066432693,0.103,0.082,1
"Maco1",0.0015650034473626,0.697000671616633,0.034,0.022,1
"Aldh4a1",0.00156518716700995,-0.417676364765645,0.051,0.069,1
"Thap3",0.00156789015989256,-0.766783499862183,0.019,0.031,1
"Zfand4",0.00158265608474187,-0.284161405444481,0.144,0.17,1
"Slc12a9",0.00158641067192468,-0.129837989520604,0.14,0.143,1
"Zfp597",0.00159937349979298,-0.433316330098127,0.063,0.078,1
"Ak2",0.00160114115174582,0.341961291782093,0.044,0.039,1
"Snx4",0.00164985450956271,0.142708557049875,0.216,0.189,1
"Marf1",0.00165179149833488,0.101620707242781,0.17,0.151,1
"Rasa2",0.00165364807985661,0.291249093676445,0.133,0.108,1
"Sft2d1",0.00167954394966451,0.186928608973418,0.178,0.151,1
"Usf2",0.00169353673871789,-0.136839413087776,0.238,0.25,1
"Vav1",0.0016950942056939,0.117572119933318,0.193,0.17,1
"Gm9530",0.00169822917865534,-0.834711142001492,0.015,0.025,1
"Pam",0.00170019483147215,0.285806779039148,0.145,0.119,1
"Imp3",0.00170264913647649,0.902441147468311,0.023,0.013,1
"Brpf3",0.00170831649434818,0.319986237616735,0.077,0.059,1
"Ets2",0.00176538586293433,0.26024664614092,0.167,0.139,1
"Gm16174",0.00179207363111191,-0.794699092740447,0.014,0.024,1
"Rps15a",0.00181785997507137,0.332247125496685,0.102,0.08,1
"Trim11",0.00182757924146483,-0.142516337284609,0.081,0.079,1
"Lrrc57",0.00183868918798349,0.474247888789635,0.052,0.036,1
"Polm",0.00183938697918914,0.569529870933938,0.045,0.03,1
"Nudt7",0.00184559102515505,-0.688959311562778,0.015,0.025,1
"Acsl5",0.00186166256961349,0.532387381392562,0.043,0.029,1
"Scrg1",0.00186322925781005,-0.15194102356309,0.173,0.182,1
"Tacstd2",0.00186993647140829,-0.156111802609432,0.293,0.315,1
"Lias",0.00189595231120203,-0.509399317949396,0.047,0.061,1
"Hps3",0.00190397902628424,0.322164257004604,0.114,0.091,1
"Rcc2",0.00191275302313587,1.44110607083273,0.012,0.005,1
"F12",0.00192266242866264,-1.24584053949233,0.006,0.013,1
"Anks1",0.00192743206204264,-0.216790002780274,0.109,0.116,1
"Med30",0.00192959530360374,-0.346133406127576,0.074,0.087,1
"Mmut",0.00193323565628474,1.32429168166576,0.012,0.005,1
"Map7d1",0.00194292830986496,0.2727642169609,0.145,0.119,1
"Eif3a",0.00195418362965214,0.322006871612435,0.117,0.094,1
"Dennd1b",0.00195727031538056,0.149648174706443,0.171,0.148,1
"Rps16",0.001963606059601,0.107513444842071,0.363,0.331,1
"Armc3",0.00197212622096271,0.739804769357642,0.025,0.014,1
"Hlcs",0.00197223580177563,-0.602439049027822,0.03,0.044,1
"Oas3",0.00198211300915781,-0.191493310748612,0.156,0.169,1
"Birc3",0.00199035695051454,0.146068116114164,0.342,0.306,1
"Gm43674",0.0020102129487649,-1.15884247557229,0.005,0.012,1
"9530077C05Rik",0.00202129231265101,-0.822651527298021,0.012,0.022,1
"Smim3",0.00205175469306961,-0.228423095106463,0.173,0.195,1
"Dnal4",0.00206502619992626,-0.515871951099981,0.039,0.051,1
"Wsb2",0.0020980550411074,0.524239524113718,0.051,0.039,1
"Tut4",0.00212382686300603,-0.177959531399185,0.156,0.166,1
"Acadl",0.00214204153626541,-0.242019598233899,0.112,0.136,1
"Atox1",0.00215103738369772,0.159485324562832,0.161,0.139,1
"Wdr77",0.00218070639575558,0.343414993653898,0.114,0.091,1
"Spag9",0.00220359690025296,0.227901250722907,0.176,0.149,1
"Rbm47",0.00225274172440397,-0.103050939490855,0.36,0.374,1
"Nek9",0.00227437180421808,-0.268256261578072,0.115,0.131,1
"Zbtb7b",0.0023159600292733,0.206531338407955,0.24,0.211,1
"Gmeb2",0.00234659090395016,0.279565521266762,0.093,0.074,1
"Irak3",0.00235757687809809,0.115704246021327,0.126,0.109,1
"Arnt",0.0023807992122081,0.254709154421671,0.135,0.111,1
"Mrps14",0.00239313267172218,1.23294287204433,0.013,0.006,1
"4833418N02Rik",0.0024155006405638,-0.585801265008795,0.025,0.038,1
"Zc3hav1",0.00242228614019346,-0.177645542210119,0.262,0.286,1
"Zc3h14",0.00242322473535304,-0.418864725608897,0.056,0.075,1
"Fam20b",0.00242982964371957,0.491597519664941,0.048,0.033,1
"Maea",0.00247184237836169,0.181062648535216,0.129,0.108,1
"Fbxo33",0.00247618314452312,0.251689325218656,0.103,0.083,1
"D6Wsu163e",0.00250006240711367,1.00458442012677,0.018,0.01,1
"Prkaa1",0.0025023971008837,-0.324895210315295,0.084,0.1,1
"Ap1g1",0.00250552685551572,-0.258437411333499,0.154,0.178,1
"Epsti1",0.00251085312787048,-0.222912609251136,0.134,0.149,1
"Edem2",0.00252845715089516,-0.358724087205753,0.085,0.105,1
"Lipg",0.00253138155411864,-0.483763659494672,0.038,0.054,1
"Gls",0.00253822329550035,0.140830922331168,0.191,0.168,1
"Mafg",0.00254004739642808,-0.179583797526672,0.179,0.19,1
"Pdk3",0.00256362940240927,0.453316749460672,0.043,0.029,1
"Zbtb16",0.0025674362998518,-0.495079597831386,0.038,0.05,1
"Pigs",0.00258072276422952,0.401338493585328,0.068,0.051,1
"AI839979",0.00258943003550844,0.417392978310121,0.077,0.059,1
"Cpeb2",0.00259257730376527,0.163537200986486,0.18,0.155,1
"Xdh",0.00259404215813407,0.106412088601373,0.497,0.46,1
"Aaas",0.00259701739256146,0.374191216774704,0.023,0.015,1
"Pcyt1a",0.00261096381644584,-0.204023292340151,0.203,0.226,1
"Gramd4",0.00261320469551545,0.981860832535423,0.018,0.01,1
"Tmc4",0.00262767519219723,0.463433970246107,0.058,0.041,1
"Irf2bpl",0.00263126387576136,-0.288577248393547,0.109,0.129,1
"Unc13d",0.00264218688302094,-0.554922801444994,0.034,0.048,1
"Tmed3",0.00264265438745643,-0.91613544907603,0.013,0.022,1
"Vps4b",0.00268015508258302,-0.100921070382604,0.248,0.252,1
"Rxra",0.00271223135381015,-1.13312217033565,0.006,0.012,1
"Abcc5",0.00271719986932571,0.621464702999214,0.037,0.024,1
"Gm29687",0.00273197347551625,-1.16039514740079,0.006,0.012,1
"Igf2r",0.00275347960956171,0.514031125934662,0.05,0.037,1
"Ddx19a",0.00277575155907052,1.19167595403113,0.012,0.005,1
"Mrps35",0.00279951578268386,-1.15953924250619,0.006,0.013,1
"Ezh1",0.00280548770169054,-0.30724213588502,0.097,0.117,1
"F930017D23Rik",0.00281779481582988,-1.33477259903267,0.004,0.01,1
"Gm26532",0.00284227855871741,-0.403559579566362,0.057,0.071,1
"Nsf",0.00285293196649823,0.295382777568176,0.124,0.105,1
"Sipa1l3",0.00285900668183875,0.473269740296748,0.06,0.043,1
"Dcaf12",0.00287200387311035,0.236312623580584,0.183,0.156,1
"Mat2b",0.00287448974576852,-0.144547641588319,0.167,0.174,1
"Acaa1a",0.00288619038089914,-0.438605768603202,0.055,0.071,1
"Nr3c1",0.00288820610812758,0.114469229812103,0.389,0.355,1
"Mgat2",0.00289805536318678,0.460075971905678,0.057,0.041,1
"Rfx1",0.0029042057175329,-0.271936508206111,0.111,0.127,1
"P2ry2",0.00291985972156402,-0.606077150207661,0.02,0.025,1
"Stat2",0.00293073139660798,0.316937440212612,0.12,0.1,1
"Fam114a1",0.0029669327937999,-0.289427743963711,0.105,0.122,1
"Amz1",0.00297427891305165,-0.311409512954728,0.051,0.057,1
"Abcg3",0.00297656872380064,-1.03650806907801,0.008,0.015,1
"Ndel1",0.00297862534052193,-0.116720915566633,0.344,0.358,1
"Tlr5",0.00298478459954792,-1.04189250789069,0.008,0.015,1
"Gigyf2",0.0029975993211516,0.282998366204529,0.124,0.101,1
"Slc25a20",0.00299820315956885,-0.407067399772706,0.065,0.084,1
"Lsm12",0.00301442203163912,0.405755803568128,0.077,0.06,1
"Srgap2",0.0030228510925262,0.372408501172229,0.087,0.067,1
"Rffl",0.00303803327668606,0.174184214169683,0.18,0.155,1
"Cmpk2",0.00303948047477442,-0.454637239528576,0.052,0.069,1
"Med31",0.00305423740014877,-0.418597138820571,0.054,0.071,1
"Ltbr",0.00307236458305878,-0.272085500349518,0.101,0.115,1
"Lins1",0.00309539686268922,-0.433837294970661,0.056,0.071,1
"Pot1b",0.00310465161960543,0.489939518180488,0.023,0.014,1
"Eif5",0.00310991771234773,-0.131926099685754,0.389,0.412,1
"Snapc5",0.00313925527735744,0.494853706577864,0.054,0.039,1
"Gm11342",0.003149439479107,-0.666504241036528,0.023,0.034,1
"Ywhag",0.00316412194444675,0.178924496432674,0.215,0.187,1
"Ggt5",0.00317567922917519,0.102197676112763,0.16,0.143,1
"Dbnl",0.00318145308663071,0.184614747004467,0.19,0.163,1
"Psd4",0.0031881294602148,0.247468935305794,0.093,0.075,1
"Aph1b",0.00319076329847264,0.556910892371963,0.037,0.024,1
"Bax",0.0031946953230306,0.722805679833467,0.026,0.016,1
"Chmp2a",0.00321802068489737,0.215142778847604,0.14,0.116,1
"Chrac1",0.00322399981307576,1.45775517725504,0.01,0.004,1
"Ing3",0.0032281732131928,-0.305691438527268,0.1,0.118,1
"Foxn3",0.00323642322972709,0.2529419849536,0.102,0.083,1
"Pkib",0.00324145271175232,-1.10188475908607,0.008,0.015,1
"Gm12708",0.00324386246368003,-0.811273126142936,0.01,0.018,1
"Tnfaip8",0.00324665151748816,-0.123771808820763,0.308,0.322,1
"Cetn3",0.00325910446604281,0.590557442838747,0.029,0.018,1
"Zhx2",0.00327262193118358,-0.25989491222439,0.089,0.099,1
"Map3k1",0.0032738028562832,-0.18766447861161,0.108,0.115,1
"Rhoc",0.00329747533596421,0.284935002966468,0.1,0.08,1
"Dleu2",0.00331561893363011,-0.126724443784144,0.284,0.297,1
"Atp5o",0.00332470358457291,0.670367971732234,0.035,0.023,1
"Wdr3",0.00338672444589508,0.661733344186315,0.032,0.02,1
"Myo1d",0.00343678938073631,-0.291096278032535,0.105,0.124,1
"Spef1l",0.00348945165088844,-1.2504854955001,0.006,0.013,1
"Tnip1",0.00354887322666757,0.299635363442686,0.079,0.061,1
"Cse1l",0.00357735084994941,1.25318494271505,0.012,0.006,1
"Rars",0.00359597991030905,1.19558821453394,0.012,0.005,1
"Ifnlr1",0.00362439041930742,0.29605316714773,0.112,0.09,1
"Crebrf",0.00364010450619412,-0.115365896344512,0.364,0.384,1
"Nisch",0.00367144930678678,-0.207413723504102,0.191,0.213,1
"Tmem8",0.00367851630485879,-0.544692750814915,0.038,0.051,1
"Osbpl11",0.0036881212613048,0.245656536608062,0.134,0.111,1
"Rab1a",0.00369431220559366,0.12949890337083,0.316,0.284,1
"Gm37168",0.00370147860764226,-0.869422743961647,0.012,0.02,1
"Cul4a",0.00371442629401176,0.278701116302589,0.06,0.046,1
"Ttll3",0.00371910285133342,-0.51449803275532,0.037,0.05,1
"Gpatch2l",0.00375323973993042,0.228997453382011,0.08,0.064,1
"Twf2",0.00376073783609277,0.20345761269476,0.192,0.165,1
"Pik3cb",0.00376229280897172,0.223451964023972,0.152,0.127,1
"Numa1",0.00378506849741053,-0.31686091872903,0.089,0.11,1
"Purb",0.00382936983406965,-0.158822820616366,0.336,0.366,1
"Klf5",0.00389603343974682,0.306261230981626,0.106,0.087,1
"Ormdl2",0.00389719561238618,0.685666272456903,0.027,0.016,1
"Csf2rb2",0.00389878961032379,0.173695367061054,0.164,0.141,1
"Ensa",0.00397398226396003,-0.132119787994498,0.293,0.31,1
"Pan3",0.00399277745783394,0.159918244565502,0.215,0.188,1
"Ankrd37",0.00402264339202789,-0.609373091758475,0.026,0.036,1
