"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mmp9",3.95252516672997e-323,-4.09043601953094,0.252,0.967,0
"Slfn4",5.92878775009496e-323,-1.79505986113412,0.851,0.977,0
"Ifitm6",7.90505033345994e-323,-1.07577810413808,0.92,0.999,0
"Cd52",9.88131291682493e-323,-0.966697638797837,0.939,1,0
"S100a11",1.18575755001899e-322,-1.05208602239036,0.958,1,0
"Lcp1",1.38338380835549e-322,-0.9123754699007,0.989,0.997,0
"Mki67",1.97626258336499e-323,13.6787060382134,0.985,0,6.79715752922553e-319
"Top2a",2.23364608156598e-318,13.8381978552216,0.977,0,7.68240233293804e-314
"Ptma",1.22139881681382e-313,14.2207543567456,0.969,0,4.20087909054945e-309
"Alox5ap",9.10333814633335e-309,-0.921048949282658,0.962,0.996,3.13100212204989e-304
"Fpr2",1.64685586891979e-308,-1.76895428417826,0.676,0.983,5.66419607556271e-304
"Tubb5",6.56089504065056e-307,13.4683648526155,0.958,0,2.25655424028135e-302
"Pclaf",6.56089504065951e-307,13.5090978057111,0.958,0,2.25655424028443e-302
"Stmn1",1.27619247210945e-302,13.3102162639808,0.95,0,4.38933638857324e-298
"Fcer1g",4.44613702797801e-302,-0.814299412712339,0.954,0.999,1.52920436940276e-297
"Tuba1b",1.58653336426488e-300,13.4886382601638,0.947,0,5.45672285305261e-296
"Vasp",2.75348348287506e-300,-0.877084290725134,0.981,0.997,9.47033109100047e-296
"Arpc5",1.54030533889152e-298,-0.921028802145991,0.95,0.998,5.29772618258349e-294
"Smc2",1.99994246799401e-296,13.1145536901294,0.939,0,6.87860212441859e-292
"Hnrnpab",2.04531290535798e-294,13.1120052550817,0.935,0,7.03464920668825e-290
"Ran",2.04531290535868e-294,13.269144383326,0.935,0,7.03464920669065e-290
"Actb",2.37349062683943e-293,-0.584170546554245,1,1,8.16338366195154e-289
"Nucks1",1.97509578326593e-292,13.0260705942996,0.931,0,6.79314443696485e-288
"Prr13",6.05474541071733e-292,-2.38972844611003,0.653,0.933,2.08246913656212e-287
"Anp32e",5.6141213118896e-281,12.8337480491841,0.908,0,1.93092088401131e-276
"Ccna2",3.90334506111533e-279,13.2003761576742,0.905,0,1.34251650032001e-274
"Tacc3",2.60989476931248e-277,12.830077426732,0.901,0,8.97647206957333e-273
"Lsp1",1.16331283851703e-276,-1.62331285231519,0.824,0.966,4.00109817679548e-272
"Ncapd2",1.6807174947805e-275,12.9015941874926,0.897,0,5.78065975154806e-271
"Cdk1",1.68071749478088e-275,13.0838325089332,0.897,0,5.78065975154937e-271
"Birc5",1.04390037451478e-273,13.2036399704883,0.893,0,3.59039094810614e-269
"Lgals3",1.33593930441225e-273,-1.57549980717615,0.771,0.965,4.59482964359549e-269
"Anxa2",9.92383220143006e-271,-1.3025808131157,0.916,0.983,3.41320284735985e-266
"H2ax",2.03873504853912e-268,13.3487802310675,0.882,0,7.01202532594544e-264
"Kif15",2.03873504853912e-268,12.8153903519849,0.882,0,7.01202532594544e-264
"Actn1",6.08083180261708e-268,-0.904862789097241,0.977,0.994,2.09144129019212e-263
"S100a9",6.70837010107722e-266,-0.555388284367191,1,1,2.3072768125645e-261
"Itgam",3.78220168304143e-264,-0.782181590107154,0.992,0.988,1.30085044686527e-259
"Zfp36",7.59234147179858e-263,-1.7347374158016,0.813,0.975,2.6113099258104e-258
"S100a8",6.52683646281083e-259,-0.595124397454561,0.981,1,2.24484013301916e-254
"Banf1",3.4061003656232e-258,12.6079386818184,0.859,0,1.17149415975244e-253
"Tpx2",3.40610036562475e-258,12.9191530862879,0.859,0,1.17149415975298e-253
"Rrm1",3.40610036562552e-258,12.6512706574549,0.859,0,1.17149415975324e-253
"Cdca8",1.56348172205925e-256,12.7319915442096,0.855,0,5.37743903485059e-252
"Asf1b",1.56348172205996e-256,12.5178405774343,0.855,0,5.37743903485304e-252
"Cxcr2",3.76348172095734e-254,-2.24234826832361,0.668,0.937,1.29441190310607e-249
"Rrm2",3.05275691430938e-253,13.2396608617269,0.847,0,1.04996521310757e-248
"Samhd1",3.88002026217724e-253,-2.66048743164191,0.508,0.907,1.33449416897324e-248
"Prc1",1.30023348522827e-251,12.9932551272356,0.844,0,4.47202304909411e-247
"Mxd1",2.33746619256959e-250,-1.45438564179412,0.851,0.964,8.03948122272384e-246
"Snrpg",5.40825550448013e-250,12.4200402751652,0.84,0,1.8601153982109e-245
"Ssrp1",2.19810988428089e-248,12.5282484806819,0.836,0,7.56017913599569e-244
"Tyrobp",1.60513016451467e-247,-1.09169553020685,0.924,0.988,5.52068468783174e-243
"Nuf2",8.7344591058957e-247,12.5024516115663,0.832,0,3.00412986488177e-242
"Ube2c",3.39503589047904e-245,13.3374353039984,0.828,0,1.16768864417136e-240
"Tmsb4x",9.04871852319766e-245,-0.638389553213834,0.969,1,3.1122162488686e-240
"Cbx5",1.29149204486581e-243,12.3842850945789,0.824,0,4.44195773911147e-239
"Set",1.29149204486596e-243,12.4241454983247,0.824,0,4.44195773911197e-239
"Actg1",3.03499871246119e-242,-0.671673845612933,0.966,0.997,1.0438574571639e-237
"G3bp1",1.75519844591336e-240,12.2663274741629,0.817,0,6.03682953487441e-236
"Cenpe",1.75519844591356e-240,12.6738629513629,0.817,0,6.0368295348751e-236
"Kif11",2.20039264120902e-237,12.6373671499487,0.809,0,7.56803045017431e-233
"Gatm",7.56646071594651e-236,12.5706716270935,0.805,0,2.60240849864264e-231
"Itgb2",7.64307003805583e-234,-0.732676657574088,0.989,0.991,2.62875750888892e-229
"S100a6",3.82753529327609e-233,-11.9662987772646,0,0.929,1.31644248876938e-228
"Rac2",9.49921664748227e-232,-0.611047428165624,0.989,1,3.26716057373505e-227
"Lyz2",2.29196601062768e-231,-0.59494835326493,0.992,1,7.88298789695284e-227
"Ccnb2",2.74980538533034e-231,12.5766878789053,0.794,0,9.45768064230516e-227
"Nusap1",2.74980538533253e-231,12.8204694732422,0.794,0,9.45768064231269e-227
"Racgap1",2.74980538533284e-231,12.4221755339595,0.794,0,9.45768064231377e-227
"Anp32b",6.97474745757595e-230,4.0848637267492,0.962,0.083,2.39889464055867e-225
"Iqgap1",3.43323364992367e-228,-0.895867672021431,0.985,0.984,1.18082638155475e-223
"Knl1",8.50715888535167e-227,12.4054772649257,0.782,0,2.92595222702785e-222
"Ckap2l",2.58070730631286e-225,12.3358171465361,0.779,0,8.87608470933245e-221
"Gnai2",1.74042626004816e-222,-0.697321258692266,0.973,0.999,5.98602207880964e-218
"Retnlg",2.14550734931273e-222,-9.37844696413002,0.004,0.921,7.37925797722619e-218
"Nap1l1",6.02319187940498e-222,4.66035724535614,0.927,0.038,2.07161661500255e-217
"Wfdc21",8.30506029590022e-222,-0.632997583338358,0.969,0.998,2.85644243817192e-217
"Coro1a",3.34959556729534e-221,-0.667032456848738,0.992,0.998,1.15205989941556e-216
"Ptprc",5.41978382720771e-221,-1.14670531895959,0.92,0.956,1.86408044952982e-216
"Sgo2a",6.52843692037341e-221,12.3708816263574,0.767,0,2.24539059439323e-216
"Actr3",7.50182024467343e-221,-0.577528373296571,0.992,0.999,2.58017605495298e-216
"Alyref",2.69865428375673e-219,5.49274866269996,0.836,0.013,9.28175154355288e-215
"Cks1b",5.19683112012334e-218,12.2703697943253,0.76,0,1.78739809545522e-213
"Prdx5",3.71472508775684e-216,-0.641799354194805,0.966,0.998,1.27764254668309e-211
"H2-D1",3.91421814891301e-216,-0.930952649644796,0.985,0.992,1.34625619013714e-211
"Gda",1.45861123653305e-213,-0.932977375686507,0.977,0.989,5.01674748693178e-209
"Cd33",2.74065923122691e-212,-1.61440474507199,0.763,0.943,9.42622335988182e-208
"Aurkb",2.74744895774859e-212,12.208241232474,0.744,0,9.44957594528051e-208
"Hsp90aa1",3.9287226608714e-212,5.38279627389295,0.847,0.018,1.35124487198011e-207
"Rps20",4.22533369126168e-211,6.04207024478562,0.824,0.013,1.45326126977254e-206
"Ncaph",1.83158788401847e-209,12.1076103464678,0.737,0,6.29956336829312e-205
"Lcn2",6.86387707813689e-209,-0.507076645334173,1,0.999,2.3607618822544e-204
"Arpc2",9.04189023892102e-209,-0.643571649811233,0.992,0.999,3.10986772877449e-204
"C5ar1",2.25359023090408e-208,-1.44987163998968,0.802,0.951,7.7509982401715e-204
"Spc25",4.63112841798378e-208,12.3236768397146,0.733,0,1.59283030808134e-203
"Prr11",4.63112841798747e-208,12.4024065393238,0.733,0,1.59283030808261e-203
"Cfl1",2.33878054328249e-207,-0.501185224998373,0.989,1,8.04400180056581e-203
"Pglyrp1",3.37159194087847e-207,-0.617387979347161,0.981,0.999,1.15962533214574e-202
"Hmmr",1.15506370852042e-206,12.4371600683086,0.729,0,3.97272611908512e-202
"Spc24",1.15506370852107e-206,12.1094422374714,0.729,0,3.97272611908738e-202
"Gabarap",1.39534321210401e-206,-0.904499435573878,0.943,0.988,4.79914344371054e-202
"Dek",2.7161098423818e-204,3.98216517840854,0.947,0.079,9.34178819188796e-200
"Psap",3.40271223306782e-202,-1.23274051298923,0.916,0.921,1.17032884544135e-197
"R3hdm4",4.49380767513595e-202,-0.956377049957395,0.966,0.983,1.54560021178626e-197
"Fth1",2.54173776182464e-201,-1.8848262031378,0.695,0.873,8.74205285801966e-197
"Slfn1",4.6403350665182e-201,-3.32631901993768,0.286,0.838,1.59599684277827e-196
"Lig1",9.14240955140951e-200,12.4288410562887,0.71,0,3.14444034111179e-195
"Cenpf",9.14240955141471e-200,12.5926215203074,0.71,0,3.14444034111358e-195
"Kif20b",9.14240955141835e-200,12.2587724278738,0.71,0,3.14444034111483e-195
"Dlgap5",4.80537518844213e-197,12.0258675221014,0.702,0,1.65276074231279e-192
"Cd44",2.4784450826879e-196,-0.878284373104363,0.985,0.983,8.52436401739678e-192
"Cdca3",1.08159300330893e-195,11.9678090495049,0.698,0,3.72003097558074e-191
"Pcna",1.08159300330942e-195,12.7406326399581,0.698,0,3.72003097558243e-191
"Adam8",7.09728325032815e-195,-3.46835730232293,0.248,0.866,2.44103960111786e-190
"Slc2a3",8.58251435461622e-195,-1.33741643816698,0.84,0.934,2.9518699871267e-190
"Mcm5",2.4052673037896e-194,12.0443547869285,0.695,0,8.27267636465395e-190
"Dbf4",2.40526730378987e-194,12.0399606645738,0.695,0,8.2726763646549e-190
"Pygl",2.99033249649067e-194,-0.951266230979224,0.954,0.973,1.028494958843e-189
"Slc43a3",5.28559752688765e-193,12.0306185094352,0.691,0,1.81792841339774e-188
"Tagln2",1.22111801958373e-192,2.82428509584402,0.931,0.21,4.19991331655627e-188
"Fcgr3",1.34551257624614e-192,-1.43662257262342,0.782,0.873,4.62775595474097e-188
"Cdkn2c",1.14794945704969e-191,12.0304435369178,0.687,0,3.94825736257671e-187
"Kif20a",1.14794945705061e-191,11.9666138278803,0.687,0,3.94825736257986e-187
"Rps18",1.14794945705106e-191,11.8384739573506,0.687,0,3.94825736258143e-187
"Sell",4.12081780885503e-191,-1.80743004495867,0.729,0.897,1.4173140771776e-186
"Incenp",4.45705480463768e-191,4.49193006293584,0.821,0.028,1.53295942950708e-186
"Pfn1",9.37170467126216e-191,-0.563021676788074,0.977,0.999,3.22330410463391e-186
"Snrpd1",2.464418288425e-190,11.8692005921404,0.683,0,8.47612026120895e-186
"Plk4",2.46441828842696e-190,11.9258408881977,0.683,0,8.47612026121569e-186
"Mmp8",1.4499830471705e-189,-12.0576330041058,0,0.866,4.98707169243823e-185
"Trim59",1.09758734989005e-187,11.9046875457962,0.676,0,3.77504193121183e-183
"Hdc",1.88377746145225e-187,-1.35083475994843,0.817,0.915,6.47906420091886e-183
"Cd24a",3.60752889680312e-187,-0.824274653071023,0.95,0.977,1.24077348876646e-182
"Pbk",2.27768991060396e-186,12.0895882965142,0.672,0,7.83388667853125e-182
"Csrp1",4.67474761656711e-185,11.8717927556675,0.668,0,1.60783269524209e-180
"Anxa1",2.57824446728973e-184,-0.580539941387021,0.985,0.998,8.86761402079631e-180
"Cit",5.30492777137977e-183,6.01212040888904,0.714,0.007,1.82457685768836e-178
"Smc6",2.64023074015605e-181,3.73308704475061,0.874,0.057,9.08080960769271e-177
"Ccnb1",3.78763688466871e-181,12.3558613901838,0.656,0,1.30271983011296e-176
"Cdkn3",7.44781457645713e-180,11.9575598891212,0.653,0,2.56160134542667e-175
"Ncf2",1.40509747311062e-179,-1.26633226937854,0.828,0.897,4.83269224901668e-175
"Ckap4",3.72041451691729e-179,-0.550682617205074,0.996,0.991,1.27959936894853e-174
"Cdc20",1.44935093066152e-178,12.028759375287,0.649,0,4.98489759091722e-174
"Stil",1.44935093066201e-178,11.9082608216763,0.649,0,4.98489759091892e-174
"Ncapd3",7.73554135307856e-178,5.87033530493769,0.706,0.008,2.66056209297784e-173
"Kif4",5.32256399232134e-176,11.8584544433644,0.641,0,1.830642659519e-171
"Smc4",6.89064354949886e-176,2.53952423628823,0.977,0.255,2.36996794241464e-171
"Usp1",1.05581160652889e-175,3.68774579068906,0.874,0.062,3.63135843949547e-171
"Mgst1",3.69192093364842e-175,-0.954266512590168,0.931,0.947,1.26979928591904e-170
"Slpi",7.23291769500208e-175,-2.56166690554847,0.454,0.856,2.48768971201902e-170
"Rbbp7",1.00467014874327e-174,11.6941840133711,0.637,0,3.45546250958759e-170
"Ncapg",1.00467014874332e-174,11.9387348365897,0.637,0,3.45546250958778e-170
"Ncapg2",6.85850698483854e-174,5.79922018582142,0.698,0.009,2.35891489236537e-169
"Rcc2",1.87763117718546e-173,11.5685996156033,0.634,0,6.45792467081169e-169
"Fbxo5",1.87763117718568e-173,11.8895418563808,0.634,0,6.45792467081242e-169
"Uhrf1",1.87763117718632e-173,11.9062625910262,0.634,0,6.45792467081463e-169
"Mmp25",4.21796856370585e-173,-1.44532199960631,0.74,0.921,1.45072810780099e-168
"Ppia",6.3999245828541e-173,3.47486745854338,0.912,0.101,2.20119006102684e-168
"Ezh2",4.63999502037767e-172,4.39256242700209,0.775,0.03,1.5958798873087e-167
"Anln",3.33755788129854e-171,4.07585902918736,0.798,0.038,1.14791965769382e-166
"Snrpe",4.23956251700232e-171,4.20462156755203,0.756,0.028,1.45815513209778e-166
"Dnajc9",6.36832246518374e-171,11.7201556042598,0.626,0,2.19032082867529e-166
"Ly6g",1.73442232527281e-170,-1.5556337999811,0.676,0.911,5.96537214554331e-166
"Nfam1",2.62814247986489e-169,-0.878595114365885,0.954,0.966,9.03923324524729e-165
"Rps2",3.2703617231019e-169,4.16222940360115,0.798,0.039,1.12480821104367e-164
"Bub1",2.0784178072018e-168,11.7910576272505,0.618,0,7.14851020608987e-164
"Sorl1",2.32486108258745e-167,-0.762746602129662,0.981,0.977,7.99612720745126e-163
"Rangap1",3.70196678469068e-167,11.6891942373072,0.615,0,1.27325445592651e-162
"Mad2l1",3.73864833882699e-167,5.33343168288653,0.676,0.01,1.28587070965616e-162
"Pten",9.36316154353817e-167,-1.0149556005892,0.95,0.955,3.22036578128452e-162
"Depdc1a",6.53260988892023e-166,11.8376324277648,0.611,0,2.24682584519522e-161
"Spag5",6.53260988892506e-166,11.6589504944225,0.611,0,2.24682584519688e-161
"Litaf",2.10697286131505e-165,-1.62725624277152,0.649,0.797,7.24672245920697e-161
"Sat1",4.09228530482598e-165,-1.2491207045906,0.84,0.884,1.40750060774185e-160
"Cd53",7.0810622520029e-165,-0.944389360835873,0.935,0.949,2.43546055095388e-160
"Ndc80",1.14218761813343e-164,11.762312996017,0.607,0,3.92844009380811e-160
"Cap1",1.61599713520871e-164,-0.91894156567053,0.931,0.956,5.55806054683683e-160
"Rpsa",2.11349342050431e-164,4.17738980383074,0.756,0.032,7.26914927048252e-160
"Lsm5",3.48271551790283e-164,3.6961227900911,0.794,0.047,1.1978451752275e-159
"Ilf2",3.54737195315015e-164,5.38394159173351,0.66,0.009,1.22008310956646e-159
"Sfxn1",1.97890912539912e-163,11.6590677342649,0.603,0,6.80626004589772e-159
"Ckap2",1.97890912539923e-163,11.8460055639392,0.603,0,6.80626004589811e-159
"Arpc1b",3.36310251830127e-163,-0.724042532798878,0.966,0.988,1.15670548014454e-158
"Ccnf",3.39775692286027e-162,11.7637606629865,0.599,0,1.16862451604856e-157
"Max",3.77977724822408e-162,-1.47520742973885,0.729,0.848,1.30001658675419e-157
"Grina",8.62414159475543e-162,-2.82897318082808,0.34,0.762,2.96618726010018e-157
"Msrb1",1.70290730537934e-160,-1.08155345747047,0.908,0.948,5.85697938612171e-156
"Glrx",2.04369833108231e-160,-0.903086446158901,0.908,0.956,7.0290960399245e-156
"Plaur",3.02098834707159e-160,-0.973214113235289,0.927,0.954,1.0390387320918e-155
"Cmtm6",8.77983331939094e-160,-1.61406581806219,0.649,0.814,3.01973587187132e-155
"Mcemp1",6.44163968567065e-159,-0.921378342557917,0.924,0.958,2.21553755348956e-154
"Neil3",7.56974391339114e-159,4.60582054248209,0.687,0.018,2.60353772157175e-154
"Cbx3",3.88159884230054e-158,3.05618830859582,0.927,0.124,1.33503710582085e-153
"Ifitm3",4.2973600197722e-158,-1.08840573793868,0.851,0.946,1.47803400520045e-153
"Rpl32",1.59459998258178e-157,3.66064098018863,0.775,0.046,5.48446718009177e-153
"Plk1",2.70283598539656e-157,11.738384053886,0.584,0,9.29613408817293e-153
"Lrg1",3.53946949541269e-157,-0.710357860738487,0.977,0.964,1.21736513825224e-152
"Srsf7",6.90500606336505e-157,3.28479946691735,0.813,0.065,2.37490778543378e-152
"Mcl1",1.11873887746216e-156,-1.52423464691195,0.733,0.864,3.84779049514334e-152
"E2f8",1.24490269517974e-156,4.16818406322354,0.706,0.027,4.28171832980118e-152
"Dpy30",2.24168829266803e-156,4.28830036148396,0.683,0.022,7.71006271380242e-152
"Cip2a",4.44176818818516e-156,11.5662049876263,0.58,0,1.5277017506444e-151
"Rpl14",4.44176818818567e-156,11.427461826046,0.58,0,1.52770175064458e-151
"Npm1",4.44176818818617e-156,11.2818404083279,0.58,0,1.52770175064475e-151
"Ect2",7.23764035796727e-155,11.5372107977129,0.576,0,2.48931402471926e-150
"Ttk",7.23764035796768e-155,11.5357764196261,0.576,0,2.4893140247194e-150
"Gmnn",1.87385101998647e-152,11.6384955252409,0.569,0,6.44492319814147e-148
"Cenph",1.87385101998711e-152,11.5241882929568,0.569,0,6.44492319814367e-148
"Kif2c",1.87385101998711e-152,11.5925685701114,0.569,0,6.44492319814367e-148
"Atad2",1.42576375732058e-151,4.84821084079622,0.676,0.018,4.90377186692839e-147
"Ybx3",2.97783755423056e-151,11.4364062471205,0.565,0,1.02419744840206e-146
"Clspn",4.69364107809493e-150,11.5792786090165,0.561,0,1.61433091239997e-145
"Rnps1",1.71150882049992e-149,2.77462012312496,0.798,0.08,5.88656343722742e-145
"Ccdc34",7.33828695297659e-149,11.4712889983685,0.557,0,2.52393041460677e-144
"Rpl3",7.3382869529791e-149,11.3290087023982,0.557,0,2.52393041460763e-144
"Fpr1",1.00334621451738e-148,-10.9570821609067,0,0.778,3.45090897021109e-144
"Zyx",2.58198640521499e-148,-1.03628943125538,0.882,0.924,8.88048404209643e-144
"Aurka",1.13811956322995e-147,11.521755145927,0.553,0,3.91444842577309e-143
"Ncf1",1.78007907582848e-147,-0.612531835738881,0.996,0.981,6.12240397340447e-143
"Ly6a2",2.59436976245519e-147,-0.793597641309933,0.927,0.982,8.92307536098839e-143
"Fcnb",2.78277567263716e-147,2.84401901783339,0.924,0.191,9.57107864846823e-143
"Emb",2.83372083708821e-147,-2.74261982634863,0.336,0.762,9.74629944708117e-143
"Fmnl1",2.92128315553066e-147,-1.1174493348262,0.866,0.916,1.00474612851322e-142
"Ucp2",3.90452964394165e-147,-0.731683881226997,0.962,0.992,1.34292392573729e-142
"Stk17b",6.13965979346556e-147,-1.59265638108806,0.676,0.812,2.11167458936454e-142
"Adipor1",1.2042581560931e-146,-1.21882389830766,0.782,0.811,4.14192550206661e-142
"Lockd",1.75114199326816e-146,11.6120189033309,0.55,0,6.0228777716465e-142
"Hmgb3",1.75114199326895e-146,11.4986496335301,0.55,0,6.02287777164924e-142
"Sp100",2.14909479099535e-146,-0.843609173841537,0.943,0.913,7.3915966241494e-142
"Pilra",2.64964422003328e-146,-1.03835448714273,0.844,0.835,9.11318633038245e-142
"Ifitm2",1.18054990781385e-145,-1.16578682680381,0.851,0.88,4.06038335293496e-141
"Crispld2",1.25360163422904e-145,-1.88780669101992,0.527,0.778,4.31163746076735e-141
"Mcm7",2.67316931148398e-145,11.5533254343227,0.546,0,9.194098529918e-141
"Esco2",2.67316931148459e-145,11.648943704044,0.546,0,9.1940985299201e-141
"Cdc7",2.67316931148489e-145,11.5280916475087,0.546,0,9.19409852992115e-141
"Ulbp1",2.79514747119626e-145,6.04634130774568,0.595,0.006,9.61363021243243e-141
"Lasp1",6.24775281339543e-145,-0.826565779600276,0.939,0.935,2.14885210263922e-140
"Dnmt1",1.42577698689802e-144,3.54125465672745,0.802,0.067,4.90381736873705e-140
"Ostf1",1.92505873038949e-144,-0.882311843276225,0.916,0.905,6.6210469973016e-140
"Kifc1",2.91936619155853e-144,7.75403603767802,0.565,0.002,1.00408680792464e-139
"Lilr4b",5.38205055974418e-144,-1.53834386587332,0.634,0.778,1.85110246951841e-139
"Kntc1",6.085193198415e-143,11.3371572152776,0.538,0,2.09294134866285e-138
"Cgas",6.08519319841569e-143,11.6171562855812,0.538,0,2.09294134866309e-138
"Tipin",6.08519319841638e-143,11.5815533865128,0.538,0,2.09294134866333e-138
"Hdgf",7.86844230573309e-143,2.82786003029818,0.912,0.136,2.70627204663384e-138
"Pdik1l",8.03489618329369e-143,4.67390931000039,0.615,0.014,2.76352219328203e-138
"H2az2",6.40873690011675e-142,2.60982578383502,0.927,0.149,2.20422096942615e-137
"Ska2",9.0756410487795e-142,11.3771454007083,0.534,0,3.12147598231722e-137
"Rpl36a",9.07564104878208e-142,11.2536333970956,0.534,0,3.12147598231811e-137
"Hat1",9.07564104878518e-142,11.3777591870469,0.534,0,3.12147598231918e-137
"Rpl22",1.36877275761784e-141,3.48207675291313,0.718,0.046,4.7077570225508e-137
"Hprt",1.64892342142597e-141,2.71059371395731,0.863,0.112,5.67130721565247e-137
"Pmf1",2.00106958747437e-141,3.59188217716464,0.653,0.032,6.88247873915935e-137
"Cdc42",3.07989255030607e-141,-0.68184072959861,0.966,0.99,1.05929824375227e-136
"Mat2a",4.08862830043638e-141,5.05273272623342,0.595,0.011,1.40624281765209e-136
"Anapc5",1.02423808800519e-140,3.03655224728066,0.737,0.062,3.52276447988505e-136
"Larp1",1.42417856622569e-140,2.9440688046083,0.752,0.068,4.89831976067663e-136
"Topbp1",3.47543591944719e-140,4.22207142282905,0.622,0.02,1.19534143013467e-135
"Anxa11",6.09371610504199e-140,-0.914597457309802,0.878,0.822,2.09587271716814e-135
"Polh",1.10672682288639e-139,6.17987847312047,0.584,0.007,3.80647623463545e-135
"Fyb",9.77144086291113e-139,-1.53172320986893,0.641,0.833,3.36078937038965e-134
"Laptm5",2.56125413164336e-138,-0.980869101112095,0.885,0.91,8.80917746037418e-134
"Vsir",2.85094933600358e-138,-0.771301714813503,0.943,0.882,9.80555514625071e-134
"Dtymk",2.87708509569004e-138,11.3874257296565,0.523,0,9.89544647811633e-134
"Hint1",2.87708509569103e-138,11.2389890556509,0.523,0,9.89544647811971e-134
"Paics",2.87708509569103e-138,11.5053262254291,0.523,0,9.89544647811971e-134
"Myh9",4.05143239501239e-138,-0.641709732178994,0.992,0.974,1.39344965794056e-133
"Dbi",4.74395276785958e-138,3.38042150823811,0.702,0.047,1.63163511497763e-133
"Stip1",5.19667456644262e-138,3.420647075671,0.698,0.045,1.78734425038228e-133
"Lims1",1.05227969306924e-137,-0.728234676352378,0.954,0.929,3.61921077634236e-133
"Kif23",1.41139367660064e-137,2.76906738959405,0.821,0.097,4.85434741130025e-133
"Pirb",1.99138601544026e-137,-1.57755342505931,0.565,0.739,6.84917306150523e-133
"Knstrn",4.16384643742547e-137,11.4375585458395,0.519,0,1.43211334368812e-132
"Ms4a3",4.16384643742689e-137,11.5071605960982,0.519,0,1.4321133436886e-132
"Arhgef39",4.16384643742737e-137,11.422522711497,0.519,0,1.43211334368877e-132
"Flna",5.96075055478036e-137,-0.506671516135686,0.996,0.986,2.05014054581116e-132
"Cntln",2.77666272552853e-136,5.28544111614775,0.588,0.01,9.55005377818284e-132
"Prtn3",5.98193028998724e-136,11.647919071217,0.515,0,2.05742510393821e-131
"Igfbp4",5.98193028998793e-136,11.531443205119,0.515,0,2.05742510393845e-131
"Krtcap2",5.98193028998861e-136,11.2258244242118,0.515,0,2.05742510393868e-131
"Nsd2",1.79912645250966e-135,3.73849656542642,0.66,0.033,6.18791552076172e-131
"Rsrp1",3.56830453138333e-135,-1.04673849443202,0.805,0.819,1.22728266052398e-130
"Rps17",6.01094235802776e-135,2.87930334264679,0.794,0.087,2.06740351462007e-130
"Samd1",8.53138840993561e-135,11.629140625962,0.511,0,2.93428572971325e-130
"Ska3",8.53138840993707e-135,11.3130975947694,0.511,0,2.93428572971376e-130
"Cdca4",1.60924410253919e-134,2.83606770769178,0.794,0.087,5.5348341662733e-130
"Cdc25a",2.49208406748668e-134,3.17383823841884,0.809,0.085,8.57127394171369e-130
"Syncrip",3.09292305542101e-134,2.97176208040694,0.702,0.059,1.0637799556815e-129
"Rab6a",9.52957865832912e-134,-0.835389879825488,0.931,0.928,3.27760328374572e-129
"Rad51ap1",1.20797087403209e-133,11.2897316150449,0.508,0,4.15469502414597e-129
"Sgo1",1.20797087403209e-133,11.3283179168246,0.508,0,4.15469502414597e-129
"Cnn2",8.21221141873693e-133,-0.69770364713936,0.969,0.974,2.82450799536038e-128
"Gtse1",1.69815700506958e-132,11.1997265363999,0.504,0,5.84064120323632e-128
"Oxct1",2.28022876283537e-132,4.94711615881936,0.588,0.013,7.84261880689596e-128
"Pgd",3.27859310474039e-132,-0.785277632402959,0.95,0.965,1.12763931244441e-127
"Serbp1",7.89473257512307e-132,2.32649029571376,0.912,0.164,2.71531432188783e-127
"Add3",1.1904750809375e-131,-0.998169866226368,0.832,0.849,4.09451999337642e-127
"Aspm",2.37033482384557e-131,11.506865950881,0.5,0,8.15252959313444e-127
"Iqgap3",2.37033482384611e-131,11.3727020214567,0.5,0,8.1525295931363e-127
"Foxm1",2.37033482384638e-131,11.2037756245994,0.5,0,8.15252959313723e-127
"Mxd3",2.37033482384705e-131,11.2989244083639,0.5,0,8.15252959313955e-127
"Snrpb",2.56534295992841e-131,2.31946473506556,0.859,0.139,8.82324057637776e-127
"Cd177",2.95964712269609e-131,-0.477339490932098,0.996,0.995,1.01794103138009e-126
"Arl2bp",3.00272496545613e-131,-1.90458245666833,0.462,0.704,1.03275722461898e-126
"Eri1",3.45432271371194e-131,4.62634993243787,0.58,0.014,1.18807975415408e-126
"Gm49980",4.50348171828265e-131,3.50639017940235,0.664,0.04,1.54892750218614e-126
"Fgr",5.37178974545603e-131,-0.965035537225773,0.863,0.9,1.84757336505215e-126
"Map1lc3b",1.81768706368467e-130,-1.60709120459363,0.599,0.723,6.25175288683705e-126
"Chaf1a",3.28531857163656e-130,11.2747214216853,0.496,0,1.12995246952868e-125
"Maz",7.54788650665319e-130,2.47567902502303,0.893,0.15,2.5960200850983e-125
"Paxip1",1.35494705954731e-129,4.94810510892556,0.55,0.009,4.66020491660703e-125
"Nfe2",1.45315435820609e-129,-0.970873430426388,0.809,0.82,4.99797909961403e-125
"Mcm4",1.63637643430933e-129,4.63183931762957,0.599,0.018,5.62815310816352e-125
"Kif22",4.52174734329955e-129,11.2950834339534,0.492,0,1.55520978125445e-124
"H1f5",4.52174734330187e-129,11.4870547687515,0.492,0,1.55520978125525e-124
"Mis18bp1",9.98557313237134e-129,5.99359644205981,0.531,0.005,3.4344380231478e-124
